,ScenarioID,CountryID,PolicyID,Year,triplenID,modeID,td
60,1,9,0,2012,6,1,5.97467601299285
61,1,9,0,2012,6,2,3.9695297241210956
62,1,9,0,2012,6,3,26.88943786621095
63,1,9,0,2012,6,4,13.282398986816402
64,1,9,0,2012,6,5,16.4010987281799
65,1,9,0,2012,6,6,43.3821411132812
66,1,9,0,2012,6,7,4.138185119628904
67,1,9,0,2012,6,8,6.96141204833985
68,1,9,0,2012,6,9,1.10764188766479
69,1,9,0,2012,6,10,4.961115074157713
70,1,9,0,2012,6,11,0.11610703468322801
71,1,9,0,2012,6,12,0.3704158782958985
72,1,9,0,2012,7,1,2.2828875482082376
73,1,9,0,2012,7,2,0.3852654933929448
74,1,9,0,2012,7,3,19.352490234375
75,1,9,0,2012,7,4,12.2695869445801
76,1,9,0,2012,7,5,5.196992754936225
77,1,9,0,2012,7,6,9.31144714355468
78,1,9,0,2012,7,7,8.88166427612304
79,1,9,0,2012,7,8,6.59171600341795
80,1,9,0,2012,7,9,2.39911251068115
81,1,9,0,2012,7,10,1.553561210632326
82,1,9,0,2012,7,11,0.0408972531557083
83,1,9,0,2012,7,12,0.1448305010795595
84,1,9,0,2012,8,1,1.4818933606147775
85,1,9,0,2012,8,2,0.1878018558025356
86,1,9,0,2012,8,3,20.4084930419922
87,1,9,0,2012,8,4,16.64751586914065
88,1,9,0,2012,8,5,3.2070429325103698
89,1,9,0,2012,8,6,5.38004541397094
90,1,9,0,2012,8,7,37.312084960937526
91,1,9,0,2012,8,8,11.07862396240235
92,1,9,0,2012,8,9,2.3274927139282204
93,1,9,0,2012,8,10,2.2571273803710956
94,1,9,0,2012,8,11,1.4086174011230501
95,1,9,0,2012,8,12,0.1414055943489075
96,1,9,0,2013,1,1,140.554895401001
97,1,9,0,2013,1,2,1.527704143524168
98,1,9,0,2013,1,3,0.6211542129516601
99,1,9,0,2013,1,4,0.3729252099990845
100,1,9,0,2013,1,5,0.057659056037664455
101,1,9,0,2013,1,6,1.89215624332428
102,1,9,0,2013,1,7,0.0
103,1,9,0,2013,1,8,0.0
104,1,9,0,2013,1,9,0.027228575944900503
105,1,9,0,2013,1,10,0.1008924007415772
106,1,9,0,2013,1,11,0.0014350407756865001
107,1,9,0,2013,1,12,0.0003482482861727475
108,1,9,0,2013,2,1,135.82117080688474
109,1,9,0,2013,2,2,7.43428115844726
110,1,9,0,2013,2,3,3.83992118835449
111,1,9,0,2013,2,4,2.201474952697755
112,1,9,0,2013,2,5,0.53319901227951
113,1,9,0,2013,2,6,23.945816040039
114,1,9,0,2013,2,7,0.0
115,1,9,0,2013,2,8,0.004481494054198266
116,1,9,0,2013,2,9,0.14139795303344702
117,1,9,0,2013,2,10,1.80270924568176
118,1,9,0,2013,2,11,0.0296927958726883
119,1,9,0,2013,2,12,0.013851071894168851
120,1,9,0,2013,3,1,73.499960899353
121,1,9,0,2013,3,2,19.01624450683596
122,1,9,0,2013,3,3,19.36373291015625
123,1,9,0,2013,3,4,10.507133483886701
124,1,9,0,2013,3,5,4.739491224288945
125,1,9,0,2013,3,6,159.3208312988282
126,1,9,0,2013,3,7,0.04340006709098816
127,1,9,0,2013,3,8,0.22083885669708253
128,1,9,0,2013,3,9,0.494720315933228
129,1,9,0,2013,3,10,6.69477939605712
130,1,9,0,2013,3,11,0.292827558517456
131,1,9,0,2013,3,12,0.31290321350097655
132,1,9,0,2013,4,1,21.67508125305175
133,1,9,0,2013,4,2,16.78641700744632
134,1,9,0,2013,4,3,28.815994262695302
135,1,9,0,2013,4,4,14.571405029296901
136,1,9,0,2013,4,5,8.312320232391361
137,1,9,0,2013,4,6,185.9194946289062
138,1,9,0,2013,4,7,0.1417823076248168
139,1,9,0,2013,4,8,1.387175941467285
140,1,9,0,2013,4,9,0.9455272674560551
141,1,9,0,2013,4,10,6.5694580078125
142,1,9,0,2013,4,11,0.509513568878174
143,1,9,0,2013,4,12,1.141247844696045
144,1,9,0,2013,5,1,19.807337522506725
145,1,9,0,2013,5,2,14.20534515380856
146,1,9,0,2013,5,3,45.544082641601555
147,1,9,0,2013,5,4,21.3038299560547
148,1,9,0,2013,5,5,19.403823852539098
149,1,9,0,2013,5,6,153.7675323486328
150,1,9,0,2013,5,7,1.850629806518552
151,1,9,0,2013,5,8,5.296676635742201
152,1,9,0,2013,5,9,2.06265773773193
153,1,9,0,2013,5,10,5.1256954193115245
154,1,9,0,2013,5,11,0.5108948707580571
155,1,9,0,2013,5,12,1.63784236907959
156,1,9,0,2013,6,1,5.97467601299285
157,1,9,0,2013,6,2,3.9695297241210956
158,1,9,0,2013,6,3,26.88943786621095
159,1,9,0,2013,6,4,13.282398986816402
160,1,9,0,2013,6,5,16.4010987281799
161,1,9,0,2013,6,6,43.3821411132812
162,1,9,0,2013,6,7,4.138185119628904
163,1,9,0,2013,6,8,6.96141204833985
164,1,9,0,2013,6,9,1.10764188766479
165,1,9,0,2013,6,10,4.961115074157713
166,1,9,0,2013,6,11,0.11610703468322801
167,1,9,0,2013,6,12,0.3704158782958985
168,1,9,0,2013,7,1,2.2828875482082376
169,1,9,0,2013,7,2,0.3852654933929448
170,1,9,0,2013,7,3,19.352490234375
171,1,9,0,2013,7,4,12.2695869445801
172,1,9,0,2013,7,5,5.196992754936225
173,1,9,0,2013,7,6,9.31144714355468
174,1,9,0,2013,7,7,8.88166427612304
175,1,9,0,2013,7,8,6.59171600341795
176,1,9,0,2013,7,9,2.39911251068115
177,1,9,0,2013,7,10,1.553561210632326
178,1,9,0,2013,7,11,0.0408972531557083
179,1,9,0,2013,7,12,0.1448305010795595
180,1,9,0,2013,8,1,1.4818933606147775
181,1,9,0,2013,8,2,0.1878018558025356
182,1,9,0,2013,8,3,20.4084930419922
183,1,9,0,2013,8,4,16.64751586914065
184,1,9,0,2013,8,5,3.2070429325103698
185,1,9,0,2013,8,6,5.38004541397094
186,1,9,0,2013,8,7,37.312084960937526
187,1,9,0,2013,8,8,11.07862396240235
188,1,9,0,2013,8,9,2.3274927139282204
189,1,9,0,2013,8,10,2.2571273803710956
190,1,9,0,2013,8,11,1.4086174011230501
191,1,9,0,2013,8,12,0.1414055943489075
192,1,9,0,2014,1,1,140.554895401001
193,1,9,0,2014,1,2,1.527704143524168
194,1,9,0,2014,1,3,0.6211542129516601
195,1,9,0,2014,1,4,0.3729252099990845
196,1,9,0,2014,1,5,0.057659056037664455
197,1,9,0,2014,1,6,1.89215624332428
198,1,9,0,2014,1,7,0.0
199,1,9,0,2014,1,8,0.0
200,1,9,0,2014,1,9,0.027228575944900503
201,1,9,0,2014,1,10,0.1008924007415772
202,1,9,0,2014,1,11,0.0014350407756865001
203,1,9,0,2014,1,12,0.0003482482861727475
204,1,9,0,2014,2,1,135.82117080688474
205,1,9,0,2014,2,2,7.43428115844726
206,1,9,0,2014,2,3,3.83992118835449
207,1,9,0,2014,2,4,2.201474952697755
208,1,9,0,2014,2,5,0.53319901227951
209,1,9,0,2014,2,6,23.945816040039
210,1,9,0,2014,2,7,0.0
211,1,9,0,2014,2,8,0.004481494054198266
212,1,9,0,2014,2,9,0.14139795303344702
213,1,9,0,2014,2,10,1.80270924568176
214,1,9,0,2014,2,11,0.0296927958726883
215,1,9,0,2014,2,12,0.013851071894168851
216,1,9,0,2014,3,1,73.499960899353
217,1,9,0,2014,3,2,19.01624450683596
218,1,9,0,2014,3,3,19.36373291015625
219,1,9,0,2014,3,4,10.507133483886701
220,1,9,0,2014,3,5,4.739491224288945
221,1,9,0,2014,3,6,159.3208312988282
222,1,9,0,2014,3,7,0.04340006709098816
223,1,9,0,2014,3,8,0.22083885669708253
224,1,9,0,2014,3,9,0.494720315933228
225,1,9,0,2014,3,10,6.69477939605712
226,1,9,0,2014,3,11,0.292827558517456
227,1,9,0,2014,3,12,0.31290321350097655
228,1,9,0,2014,4,1,21.67508125305175
229,1,9,0,2014,4,2,16.78641700744632
230,1,9,0,2014,4,3,28.815994262695302
231,1,9,0,2014,4,4,14.571405029296901
232,1,9,0,2014,4,5,8.312320232391361
233,1,9,0,2014,4,6,185.9194946289062
234,1,9,0,2014,4,7,0.1417823076248168
235,1,9,0,2014,4,8,1.387175941467285
236,1,9,0,2014,4,9,0.9455272674560551
237,1,9,0,2014,4,10,6.5694580078125
238,1,9,0,2014,4,11,0.509513568878174
239,1,9,0,2014,4,12,1.141247844696045
240,1,9,0,2014,5,1,19.807337522506725
241,1,9,0,2014,5,2,14.20534515380856
242,1,9,0,2014,5,3,45.544082641601555
243,1,9,0,2014,5,4,21.3038299560547
244,1,9,0,2014,5,5,19.403823852539098
245,1,9,0,2014,5,6,153.7675323486328
246,1,9,0,2014,5,7,1.850629806518552
247,1,9,0,2014,5,8,5.296676635742201
248,1,9,0,2014,5,9,2.06265773773193
249,1,9,0,2014,5,10,5.1256954193115245
250,1,9,0,2014,5,11,0.5108948707580571
251,1,9,0,2014,5,12,1.63784236907959
252,1,9,0,2014,6,1,5.97467601299285
253,1,9,0,2014,6,2,3.9695297241210956
254,1,9,0,2014,6,3,26.88943786621095
255,1,9,0,2014,6,4,13.282398986816402
256,1,9,0,2014,6,5,16.4010987281799
257,1,9,0,2014,6,6,43.3821411132812
258,1,9,0,2014,6,7,4.138185119628904
259,1,9,0,2014,6,8,6.96141204833985
260,1,9,0,2014,6,9,1.10764188766479
261,1,9,0,2014,6,10,4.961115074157713
262,1,9,0,2014,6,11,0.11610703468322801
263,1,9,0,2014,6,12,0.3704158782958985
264,1,9,0,2014,7,1,2.2828875482082376
265,1,9,0,2014,7,2,0.3852654933929448
266,1,9,0,2014,7,3,19.352490234375
267,1,9,0,2014,7,4,12.2695869445801
268,1,9,0,2014,7,5,5.196992754936225
269,1,9,0,2014,7,6,9.31144714355468
270,1,9,0,2014,7,7,8.88166427612304
271,1,9,0,2014,7,8,6.59171600341795
272,1,9,0,2014,7,9,2.39911251068115
273,1,9,0,2014,7,10,1.553561210632326
274,1,9,0,2014,7,11,0.0408972531557083
275,1,9,0,2014,7,12,0.1448305010795595
276,1,9,0,2014,8,1,1.4818933606147775
277,1,9,0,2014,8,2,0.1878018558025356
278,1,9,0,2014,8,3,20.4084930419922
279,1,9,0,2014,8,4,16.64751586914065
280,1,9,0,2014,8,5,3.2070429325103698
281,1,9,0,2014,8,6,5.38004541397094
282,1,9,0,2014,8,7,37.312084960937526
283,1,9,0,2014,8,8,11.07862396240235
284,1,9,0,2014,8,9,2.3274927139282204
285,1,9,0,2014,8,10,2.2571273803710956
286,1,9,0,2014,8,11,1.4086174011230501
287,1,9,0,2014,8,12,0.1414055943489075
288,1,9,0,2015,1,1,140.554895401001
289,1,9,0,2015,1,2,1.527704143524168
290,1,9,0,2015,1,3,0.6211542129516601
291,1,9,0,2015,1,4,0.3729252099990845
292,1,9,0,2015,1,5,0.057659056037664455
293,1,9,0,2015,1,6,1.89215624332428
294,1,9,0,2015,1,7,0.0
295,1,9,0,2015,1,8,0.0
296,1,9,0,2015,1,9,0.027228575944900503
297,1,9,0,2015,1,10,0.1008924007415772
298,1,9,0,2015,1,11,0.0014350407756865001
299,1,9,0,2015,1,12,0.0003482482861727475
300,1,9,0,2015,2,1,135.82117080688474
301,1,9,0,2015,2,2,7.43428115844726
302,1,9,0,2015,2,3,3.83992118835449
303,1,9,0,2015,2,4,2.201474952697755
304,1,9,0,2015,2,5,0.53319901227951
305,1,9,0,2015,2,6,23.945816040039
306,1,9,0,2015,2,7,0.0
307,1,9,0,2015,2,8,0.004481494054198266
308,1,9,0,2015,2,9,0.14139795303344702
309,1,9,0,2015,2,10,1.80270924568176
310,1,9,0,2015,2,11,0.0296927958726883
311,1,9,0,2015,2,12,0.013851071894168851
312,1,9,0,2015,3,1,73.499960899353
313,1,9,0,2015,3,2,19.01624450683596
314,1,9,0,2015,3,3,19.36373291015625
315,1,9,0,2015,3,4,10.507133483886701
316,1,9,0,2015,3,5,4.739491224288945
317,1,9,0,2015,3,6,159.3208312988282
318,1,9,0,2015,3,7,0.04340006709098816
319,1,9,0,2015,3,8,0.22083885669708253
320,1,9,0,2015,3,9,0.494720315933228
321,1,9,0,2015,3,10,6.69477939605712
322,1,9,0,2015,3,11,0.292827558517456
323,1,9,0,2015,3,12,0.31290321350097655
324,1,9,0,2015,4,1,21.67508125305175
325,1,9,0,2015,4,2,16.78641700744632
326,1,9,0,2015,4,3,28.815994262695302
327,1,9,0,2015,4,4,14.571405029296901
328,1,9,0,2015,4,5,8.312320232391361
329,1,9,0,2015,4,6,185.9194946289062
330,1,9,0,2015,4,7,0.1417823076248168
331,1,9,0,2015,4,8,1.387175941467285
332,1,9,0,2015,4,9,0.9455272674560551
333,1,9,0,2015,4,10,6.5694580078125
334,1,9,0,2015,4,11,0.509513568878174
335,1,9,0,2015,4,12,1.141247844696045
336,1,9,0,2015,5,1,19.807337522506725
337,1,9,0,2015,5,2,14.20534515380856
338,1,9,0,2015,5,3,45.544082641601555
339,1,9,0,2015,5,4,21.3038299560547
340,1,9,0,2015,5,5,19.403823852539098
341,1,9,0,2015,5,6,153.7675323486328
342,1,9,0,2015,5,7,1.850629806518552
343,1,9,0,2015,5,8,5.296676635742201
344,1,9,0,2015,5,9,2.06265773773193
345,1,9,0,2015,5,10,5.1256954193115245
346,1,9,0,2015,5,11,0.5108948707580571
347,1,9,0,2015,5,12,1.63784236907959
348,1,9,0,2015,6,1,5.97467601299285
349,1,9,0,2015,6,2,3.9695297241210956
350,1,9,0,2015,6,3,26.88943786621095
351,1,9,0,2015,6,4,13.282398986816402
352,1,9,0,2015,6,5,16.4010987281799
353,1,9,0,2015,6,6,43.3821411132812
354,1,9,0,2015,6,7,4.138185119628904
355,1,9,0,2015,6,8,6.96141204833985
356,1,9,0,2015,6,9,1.10764188766479
357,1,9,0,2015,6,10,4.961115074157713
358,1,9,0,2015,6,11,0.11610703468322801
359,1,9,0,2015,6,12,0.3704158782958985
360,1,9,0,2015,7,1,2.2828875482082376
361,1,9,0,2015,7,2,0.3852654933929448
362,1,9,0,2015,7,3,19.352490234375
363,1,9,0,2015,7,4,12.2695869445801
364,1,9,0,2015,7,5,5.196992754936225
365,1,9,0,2015,7,6,9.31144714355468
366,1,9,0,2015,7,7,8.88166427612304
367,1,9,0,2015,7,8,6.59171600341795
368,1,9,0,2015,7,9,2.39911251068115
369,1,9,0,2015,7,10,1.553561210632326
370,1,9,0,2015,7,11,0.0408972531557083
371,1,9,0,2015,7,12,0.1448305010795595
372,1,9,0,2015,8,1,1.4818933606147775
373,1,9,0,2015,8,2,0.1878018558025356
374,1,9,0,2015,8,3,20.4084930419922
375,1,9,0,2015,8,4,16.64751586914065
376,1,9,0,2015,8,5,3.2070429325103698
377,1,9,0,2015,8,6,5.38004541397094
378,1,9,0,2015,8,7,37.312084960937526
379,1,9,0,2015,8,8,11.07862396240235
380,1,9,0,2015,8,9,2.3274927139282204
381,1,9,0,2015,8,10,2.2571273803710956
382,1,9,0,2015,8,11,1.4086174011230501
383,1,9,0,2015,8,12,0.1414055943489075
384,1,9,0,2016,1,1,140.554895401001
385,1,9,0,2016,1,2,1.527704143524168
386,1,9,0,2016,1,3,0.6211542129516601
387,1,9,0,2016,1,4,0.3729252099990845
388,1,9,0,2016,1,5,0.057659056037664455
389,1,9,0,2016,1,6,1.89215624332428
390,1,9,0,2016,1,7,0.0
391,1,9,0,2016,1,8,0.0
392,1,9,0,2016,1,9,0.027228575944900503
393,1,9,0,2016,1,10,0.1008924007415772
394,1,9,0,2016,1,11,0.0014350407756865001
395,1,9,0,2016,1,12,0.0003482482861727475
396,1,9,0,2016,2,1,135.82117080688474
397,1,9,0,2016,2,2,7.43428115844726
398,1,9,0,2016,2,3,3.83992118835449
399,1,9,0,2016,2,4,2.201474952697755
400,1,9,0,2016,2,5,0.53319901227951
401,1,9,0,2016,2,6,23.945816040039
402,1,9,0,2016,2,7,0.0
403,1,9,0,2016,2,8,0.004481494054198266
404,1,9,0,2016,2,9,0.14139795303344702
405,1,9,0,2016,2,10,1.80270924568176
406,1,9,0,2016,2,11,0.0296927958726883
407,1,9,0,2016,2,12,0.013851071894168851
408,1,9,0,2016,3,1,73.499960899353
409,1,9,0,2016,3,2,19.01624450683596
410,1,9,0,2016,3,3,19.36373291015625
411,1,9,0,2016,3,4,10.507133483886701
412,1,9,0,2016,3,5,4.739491224288945
413,1,9,0,2016,3,6,159.3208312988282
414,1,9,0,2016,3,7,0.04340006709098816
415,1,9,0,2016,3,8,0.22083885669708253
416,1,9,0,2016,3,9,0.494720315933228
417,1,9,0,2016,3,10,6.69477939605712
418,1,9,0,2016,3,11,0.292827558517456
419,1,9,0,2016,3,12,0.31290321350097655
420,1,9,0,2016,4,1,21.67508125305175
421,1,9,0,2016,4,2,16.78641700744632
422,1,9,0,2016,4,3,28.815994262695302
423,1,9,0,2016,4,4,14.571405029296901
424,1,9,0,2016,4,5,8.312320232391361
425,1,9,0,2016,4,6,185.9194946289062
426,1,9,0,2016,4,7,0.1417823076248168
427,1,9,0,2016,4,8,1.387175941467285
428,1,9,0,2016,4,9,0.9455272674560551
429,1,9,0,2016,4,10,6.5694580078125
430,1,9,0,2016,4,11,0.509513568878174
431,1,9,0,2016,4,12,1.141247844696045
432,1,9,0,2016,5,1,19.807337522506725
433,1,9,0,2016,5,2,14.20534515380856
434,1,9,0,2016,5,3,45.544082641601555
435,1,9,0,2016,5,4,21.3038299560547
436,1,9,0,2016,5,5,19.403823852539098
437,1,9,0,2016,5,6,153.7675323486328
438,1,9,0,2016,5,7,1.850629806518552
439,1,9,0,2016,5,8,5.296676635742201
440,1,9,0,2016,5,9,2.06265773773193
441,1,9,0,2016,5,10,5.1256954193115245
442,1,9,0,2016,5,11,0.5108948707580571
443,1,9,0,2016,5,12,1.63784236907959
444,1,9,0,2016,6,1,5.97467601299285
445,1,9,0,2016,6,2,3.9695297241210956
446,1,9,0,2016,6,3,26.88943786621095
447,1,9,0,2016,6,4,13.282398986816402
448,1,9,0,2016,6,5,16.4010987281799
449,1,9,0,2016,6,6,43.3821411132812
450,1,9,0,2016,6,7,4.138185119628904
451,1,9,0,2016,6,8,6.96141204833985
452,1,9,0,2016,6,9,1.10764188766479
453,1,9,0,2016,6,10,4.961115074157713
454,1,9,0,2016,6,11,0.11610703468322801
455,1,9,0,2016,6,12,0.3704158782958985
456,1,9,0,2016,7,1,2.2828875482082376
457,1,9,0,2016,7,2,0.3852654933929448
458,1,9,0,2016,7,3,19.352490234375
459,1,9,0,2016,7,4,12.2695869445801
460,1,9,0,2016,7,5,5.196992754936225
461,1,9,0,2016,7,6,9.31144714355468
462,1,9,0,2016,7,7,8.88166427612304
463,1,9,0,2016,7,8,6.59171600341795
464,1,9,0,2016,7,9,2.39911251068115
465,1,9,0,2016,7,10,1.553561210632326
466,1,9,0,2016,7,11,0.0408972531557083
467,1,9,0,2016,7,12,0.1448305010795595
468,1,9,0,2016,8,1,1.4818933606147775
469,1,9,0,2016,8,2,0.1878018558025356
470,1,9,0,2016,8,3,20.4084930419922
471,1,9,0,2016,8,4,16.64751586914065
472,1,9,0,2016,8,5,3.2070429325103698
473,1,9,0,2016,8,6,5.38004541397094
474,1,9,0,2016,8,7,37.312084960937526
475,1,9,0,2016,8,8,11.07862396240235
476,1,9,0,2016,8,9,2.3274927139282204
477,1,9,0,2016,8,10,2.2571273803710956
478,1,9,0,2016,8,11,1.4086174011230501
479,1,9,0,2016,8,12,0.1414055943489075
480,1,9,0,2017,1,1,140.554895401001
481,1,9,0,2017,1,2,1.527704143524168
482,1,9,0,2017,1,3,0.6211542129516601
483,1,9,0,2017,1,4,0.3729252099990845
484,1,9,0,2017,1,5,0.057659056037664455
485,1,9,0,2017,1,6,1.89215624332428
486,1,9,0,2017,1,7,0.0
487,1,9,0,2017,1,8,0.0
488,1,9,0,2017,1,9,0.027228575944900503
489,1,9,0,2017,1,10,0.1008924007415772
490,1,9,0,2017,1,11,0.0014350407756865001
491,1,9,0,2017,1,12,0.0003482482861727475
492,1,9,0,2017,2,1,135.82117080688474
493,1,9,0,2017,2,2,7.43428115844726
494,1,9,0,2017,2,3,3.83992118835449
495,1,9,0,2017,2,4,2.201474952697755
496,1,9,0,2017,2,5,0.53319901227951
497,1,9,0,2017,2,6,23.945816040039
498,1,9,0,2017,2,7,0.0
499,1,9,0,2017,2,8,0.004481494054198266
500,1,9,0,2017,2,9,0.14139795303344702
501,1,9,0,2017,2,10,1.80270924568176
502,1,9,0,2017,2,11,0.0296927958726883
503,1,9,0,2017,2,12,0.013851071894168851
504,1,9,0,2017,3,1,73.499960899353
505,1,9,0,2017,3,2,19.01624450683596
506,1,9,0,2017,3,3,19.36373291015625
507,1,9,0,2017,3,4,10.507133483886701
508,1,9,0,2017,3,5,4.739491224288945
509,1,9,0,2017,3,6,159.3208312988282
510,1,9,0,2017,3,7,0.04340006709098816
511,1,9,0,2017,3,8,0.22083885669708253
512,1,9,0,2017,3,9,0.494720315933228
513,1,9,0,2017,3,10,6.69477939605712
514,1,9,0,2017,3,11,0.292827558517456
515,1,9,0,2017,3,12,0.31290321350097655
516,1,9,0,2017,4,1,21.67508125305175
517,1,9,0,2017,4,2,16.78641700744632
518,1,9,0,2017,4,3,28.815994262695302
519,1,9,0,2017,4,4,14.571405029296901
520,1,9,0,2017,4,5,8.312320232391361
521,1,9,0,2017,4,6,185.9194946289062
522,1,9,0,2017,4,7,0.1417823076248168
523,1,9,0,2017,4,8,1.387175941467285
524,1,9,0,2017,4,9,0.9455272674560551
525,1,9,0,2017,4,10,6.5694580078125
526,1,9,0,2017,4,11,0.509513568878174
527,1,9,0,2017,4,12,1.141247844696045
528,1,9,0,2017,5,1,19.807337522506725
529,1,9,0,2017,5,2,14.20534515380856
530,1,9,0,2017,5,3,45.544082641601555
531,1,9,0,2017,5,4,21.3038299560547
532,1,9,0,2017,5,5,19.403823852539098
533,1,9,0,2017,5,6,153.7675323486328
534,1,9,0,2017,5,7,1.850629806518552
535,1,9,0,2017,5,8,5.296676635742201
536,1,9,0,2017,5,9,2.06265773773193
537,1,9,0,2017,5,10,5.1256954193115245
538,1,9,0,2017,5,11,0.5108948707580571
539,1,9,0,2017,5,12,1.63784236907959
540,1,9,0,2017,6,1,5.97467601299285
541,1,9,0,2017,6,2,3.9695297241210956
542,1,9,0,2017,6,3,26.88943786621095
543,1,9,0,2017,6,4,13.282398986816402
544,1,9,0,2017,6,5,16.4010987281799
545,1,9,0,2017,6,6,43.3821411132812
546,1,9,0,2017,6,7,4.138185119628904
547,1,9,0,2017,6,8,6.96141204833985
548,1,9,0,2017,6,9,1.10764188766479
549,1,9,0,2017,6,10,4.961115074157713
550,1,9,0,2017,6,11,0.11610703468322801
551,1,9,0,2017,6,12,0.3704158782958985
552,1,9,0,2017,7,1,2.2828875482082376
553,1,9,0,2017,7,2,0.3852654933929448
554,1,9,0,2017,7,3,19.352490234375
555,1,9,0,2017,7,4,12.2695869445801
556,1,9,0,2017,7,5,5.196992754936225
557,1,9,0,2017,7,6,9.31144714355468
558,1,9,0,2017,7,7,8.88166427612304
559,1,9,0,2017,7,8,6.59171600341795
560,1,9,0,2017,7,9,2.39911251068115
561,1,9,0,2017,7,10,1.553561210632326
562,1,9,0,2017,7,11,0.0408972531557083
563,1,9,0,2017,7,12,0.1448305010795595
564,1,9,0,2017,8,1,1.4818933606147775
565,1,9,0,2017,8,2,0.1878018558025356
566,1,9,0,2017,8,3,20.4084930419922
567,1,9,0,2017,8,4,16.64751586914065
568,1,9,0,2017,8,5,3.2070429325103698
569,1,9,0,2017,8,6,5.38004541397094
570,1,9,0,2017,8,7,37.312084960937526
571,1,9,0,2017,8,8,11.07862396240235
572,1,9,0,2017,8,9,2.3274927139282204
573,1,9,0,2017,8,10,2.2571273803710956
574,1,9,0,2017,8,11,1.4086174011230501
575,1,9,0,2017,8,12,0.1414055943489075
576,1,9,0,2018,1,1,140.554895401001
577,1,9,0,2018,1,2,1.527704143524168
578,1,9,0,2018,1,3,0.6211542129516601
579,1,9,0,2018,1,4,0.3729252099990845
580,1,9,0,2018,1,5,0.057659056037664455
581,1,9,0,2018,1,6,1.89215624332428
582,1,9,0,2018,1,7,0.0
583,1,9,0,2018,1,8,0.0
584,1,9,0,2018,1,9,0.027228575944900503
585,1,9,0,2018,1,10,0.1008924007415772
586,1,9,0,2018,1,11,0.0014350407756865001
587,1,9,0,2018,1,12,0.0003482482861727475
588,1,9,0,2018,2,1,135.82117080688474
589,1,9,0,2018,2,2,7.43428115844726
590,1,9,0,2018,2,3,3.83992118835449
591,1,9,0,2018,2,4,2.201474952697755
592,1,9,0,2018,2,5,0.53319901227951
593,1,9,0,2018,2,6,23.945816040039
594,1,9,0,2018,2,7,0.0
595,1,9,0,2018,2,8,0.004481494054198266
596,1,9,0,2018,2,9,0.14139795303344702
597,1,9,0,2018,2,10,1.80270924568176
598,1,9,0,2018,2,11,0.0296927958726883
599,1,9,0,2018,2,12,0.013851071894168851
600,1,9,0,2018,3,1,73.499960899353
