CountryID,TechID,Age,TransTypeID,VehTypeID,MassCatID,EngineID,FuelID,NumVeh
9,695.0,28,1.0,4.0,11.0,15.0,2.0,36.2453125
9,696.0,0,1.0,4.0,11.0,16.0,2.0,616.1703125
9,696.0,1,1.0,4.0,11.0,16.0,2.0,410.78020833333335
9,696.0,2,1.0,4.0,11.0,16.0,2.0,1232.340625
9,696.0,3,1.0,4.0,11.0,16.0,2.0,2053.9010416666665
9,696.0,4,1.0,4.0,11.0,16.0,2.0,1232.340625
9,696.0,5,1.0,4.0,11.0,16.0,2.0,1437.7307291666666
9,696.0,6,1.0,4.0,11.0,16.0,2.0,1643.1208333333334
9,696.0,7,1.0,4.0,11.0,16.0,2.0,2053.9010416666665
9,696.0,8,1.0,4.0,11.0,16.0,2.0,1232.340625
9,696.0,9,1.0,4.0,11.0,16.0,2.0,2670.071354166667
9,696.0,10,1.0,4.0,11.0,16.0,2.0,616.1703125
9,696.0,11,1.0,4.0,11.0,16.0,2.0,205.39010416666667
9,696.0,12,1.0,4.0,11.0,16.0,2.0,1026.9505208333333
9,696.0,13,1.0,4.0,11.0,16.0,2.0,821.5604166666667
9,696.0,14,1.0,4.0,11.0,16.0,2.0,616.1703125
9,696.0,15,1.0,4.0,11.0,16.0,2.0,205.39010416666667
9,696.0,16,1.0,4.0,11.0,16.0,2.0,205.39010416666667
9,696.0,17,1.0,4.0,11.0,16.0,2.0,205.39010416666667
9,696.0,19,1.0,4.0,11.0,16.0,2.0,205.39010416666667
9,696.0,20,1.0,4.0,11.0,16.0,2.0,205.39010416666667
9,696.0,24,1.0,4.0,11.0,16.0,2.0,205.39010416666667
9,696.0,25,1.0,4.0,11.0,16.0,2.0,205.39010416666667
9,696.0,26,1.0,4.0,11.0,16.0,2.0,205.39010416666667
9,696.0,28,1.0,4.0,11.0,16.0,2.0,205.39010416666667
9,697.0,1,1.0,4.0,11.0,17.0,2.0,38.28673469387755
9,697.0,2,1.0,4.0,11.0,17.0,2.0,172.29030612244898
9,697.0,3,1.0,4.0,11.0,17.0,2.0,172.29030612244898
9,697.0,4,1.0,4.0,11.0,17.0,2.0,191.4336734693877
9,697.0,5,1.0,4.0,11.0,17.0,2.0,114.86020408163265
9,697.0,6,1.0,4.0,11.0,17.0,2.0,191.4336734693877
9,697.0,7,1.0,4.0,11.0,17.0,2.0,134.00357142857143
9,697.0,8,1.0,4.0,11.0,17.0,2.0,134.00357142857143
9,697.0,9,1.0,4.0,11.0,17.0,2.0,191.4336734693877
9,697.0,10,1.0,4.0,11.0,17.0,2.0,57.43010204081632
9,697.0,11,1.0,4.0,11.0,17.0,2.0,114.86020408163265
9,697.0,12,1.0,4.0,11.0,17.0,2.0,76.5734693877551
9,697.0,13,1.0,4.0,11.0,17.0,2.0,76.5734693877551
9,697.0,14,1.0,4.0,11.0,17.0,2.0,57.43010204081632
9,697.0,15,1.0,4.0,11.0,17.0,2.0,38.28673469387755
9,697.0,16,1.0,4.0,11.0,17.0,2.0,38.28673469387755
9,697.0,17,1.0,4.0,11.0,17.0,2.0,19.14336734693877
9,697.0,18,1.0,4.0,11.0,17.0,2.0,19.14336734693877
9,697.0,26,1.0,4.0,11.0,17.0,2.0,19.14336734693877
9,697.0,31,1.0,4.0,11.0,17.0,2.0,19.14336734693877
9,698.0,1,1.0,4.0,11.0,18.0,2.0,216.9581632653061
9,698.0,2,1.0,4.0,11.0,18.0,2.0,976.3117346938774
9,698.0,3,1.0,4.0,11.0,18.0,2.0,976.3117346938774
9,698.0,4,1.0,4.0,11.0,18.0,2.0,1084.7908163265304
9,698.0,5,1.0,4.0,11.0,18.0,2.0,650.8744897959183
9,698.0,6,1.0,4.0,11.0,18.0,2.0,1084.7908163265304
9,698.0,7,1.0,4.0,11.0,18.0,2.0,759.3535714285714
9,698.0,8,1.0,4.0,11.0,18.0,2.0,759.3535714285714
9,698.0,9,1.0,4.0,11.0,18.0,2.0,1084.7908163265304
9,698.0,10,1.0,4.0,11.0,18.0,2.0,325.43724489795915
9,698.0,11,1.0,4.0,11.0,18.0,2.0,650.8744897959183
9,698.0,12,1.0,4.0,11.0,18.0,2.0,433.9163265306122
9,698.0,13,1.0,4.0,11.0,18.0,2.0,433.9163265306122
9,698.0,14,1.0,4.0,11.0,18.0,2.0,325.43724489795915
9,698.0,15,1.0,4.0,11.0,18.0,2.0,216.9581632653061
9,698.0,16,1.0,4.0,11.0,18.0,2.0,216.9581632653061
9,698.0,17,1.0,4.0,11.0,18.0,2.0,108.47908163265303
9,698.0,18,1.0,4.0,11.0,18.0,2.0,108.47908163265303
9,698.0,26,1.0,4.0,11.0,18.0,2.0,108.47908163265303
9,698.0,31,1.0,4.0,11.0,18.0,2.0,108.47908163265303
9,699.0,4,1.0,4.0,11.0,19.0,2.0,3.140625
9,699.0,5,1.0,4.0,11.0,19.0,2.0,12.5625
9,699.0,6,1.0,4.0,11.0,19.0,2.0,3.140625
9,699.0,7,1.0,4.0,11.0,19.0,2.0,3.140625
9,699.0,8,1.0,4.0,11.0,19.0,2.0,6.28125
9,699.0,9,1.0,4.0,11.0,19.0,2.0,9.421875
9,699.0,10,1.0,4.0,11.0,19.0,2.0,3.140625
9,699.0,11,1.0,4.0,11.0,19.0,2.0,3.140625
9,699.0,15,1.0,4.0,11.0,19.0,2.0,3.140625
9,699.0,19,1.0,4.0,11.0,19.0,2.0,3.140625
9,699.0,21,1.0,4.0,11.0,19.0,2.0,6.28125
9,699.0,25,1.0,4.0,11.0,19.0,2.0,3.140625
9,699.0,29,1.0,4.0,11.0,19.0,2.0,3.140625
9,700.0,4,1.0,4.0,11.0,3.0,2.0,17.796875
9,700.0,5,1.0,4.0,11.0,3.0,2.0,71.1875
9,700.0,6,1.0,4.0,11.0,3.0,2.0,17.796875
9,700.0,7,1.0,4.0,11.0,3.0,2.0,17.796875
9,700.0,8,1.0,4.0,11.0,3.0,2.0,35.59375
9,700.0,9,1.0,4.0,11.0,3.0,2.0,53.390625
9,700.0,10,1.0,4.0,11.0,3.0,2.0,17.796875
9,700.0,11,1.0,4.0,11.0,3.0,2.0,17.796875
9,700.0,15,1.0,4.0,11.0,3.0,2.0,17.796875
9,700.0,19,1.0,4.0,11.0,3.0,2.0,17.796875
9,700.0,21,1.0,4.0,11.0,3.0,2.0,35.59375
9,700.0,25,1.0,4.0,11.0,3.0,2.0,17.796875
9,700.0,29,1.0,4.0,11.0,3.0,2.0,17.796875
9,701.0,4,1.0,4.0,11.0,20.0,2.0,3.140625
9,701.0,5,1.0,4.0,11.0,20.0,2.0,12.5625
9,701.0,6,1.0,4.0,11.0,20.0,2.0,3.140625
9,701.0,7,1.0,4.0,11.0,20.0,2.0,3.140625
9,701.0,8,1.0,4.0,11.0,20.0,2.0,6.28125
9,701.0,9,1.0,4.0,11.0,20.0,2.0,9.421875
9,701.0,10,1.0,4.0,11.0,20.0,2.0,3.140625
9,701.0,11,1.0,4.0,11.0,20.0,2.0,3.140625
9,701.0,15,1.0,4.0,11.0,20.0,2.0,3.140625
9,701.0,19,1.0,4.0,11.0,20.0,2.0,3.140625
9,701.0,21,1.0,4.0,11.0,20.0,2.0,6.28125
9,701.0,25,1.0,4.0,11.0,20.0,2.0,3.140625
9,701.0,29,1.0,4.0,11.0,20.0,2.0,3.140625
9,702.0,4,1.0,4.0,11.0,21.0,2.0,17.796875
9,702.0,5,1.0,4.0,11.0,21.0,2.0,71.1875
9,702.0,6,1.0,4.0,11.0,21.0,2.0,17.796875
9,702.0,7,1.0,4.0,11.0,21.0,2.0,17.796875
9,702.0,8,1.0,4.0,11.0,21.0,2.0,35.59375
9,702.0,9,1.0,4.0,11.0,21.0,2.0,53.390625
9,702.0,10,1.0,4.0,11.0,21.0,2.0,17.796875
9,702.0,11,1.0,4.0,11.0,21.0,2.0,17.796875
9,702.0,15,1.0,4.0,11.0,21.0,2.0,17.796875
9,702.0,19,1.0,4.0,11.0,21.0,2.0,17.796875
9,702.0,21,1.0,4.0,11.0,21.0,2.0,35.59375
9,702.0,25,1.0,4.0,11.0,21.0,2.0,17.796875
9,702.0,29,1.0,4.0,11.0,21.0,2.0,17.796875
9,720.0,4,1.0,4.0,11.0,4.0,2.0,3.140625
9,720.0,5,1.0,4.0,11.0,4.0,2.0,12.5625
9,720.0,6,1.0,4.0,11.0,4.0,2.0,3.140625
9,720.0,7,1.0,4.0,11.0,4.0,2.0,3.140625
9,720.0,8,1.0,4.0,11.0,4.0,2.0,6.28125
9,720.0,9,1.0,4.0,11.0,4.0,2.0,9.421875
9,720.0,10,1.0,4.0,11.0,4.0,2.0,3.140625
9,720.0,11,1.0,4.0,11.0,4.0,2.0,3.140625
9,720.0,15,1.0,4.0,11.0,4.0,2.0,3.140625
9,720.0,19,1.0,4.0,11.0,4.0,2.0,3.140625
9,720.0,21,1.0,4.0,11.0,4.0,2.0,6.28125
9,720.0,25,1.0,4.0,11.0,4.0,2.0,3.140625
9,720.0,29,1.0,4.0,11.0,4.0,2.0,3.140625
9,810.0,4,1.0,4.0,11.0,5.0,2.0,17.796875
9,810.0,5,1.0,4.0,11.0,5.0,2.0,71.1875
9,810.0,6,1.0,4.0,11.0,5.0,2.0,17.796875
9,810.0,7,1.0,4.0,11.0,5.0,2.0,17.796875
9,810.0,8,1.0,4.0,11.0,5.0,2.0,35.59375
9,810.0,9,1.0,4.0,11.0,5.0,2.0,53.390625
9,810.0,10,1.0,4.0,11.0,5.0,2.0,17.796875
9,810.0,11,1.0,4.0,11.0,5.0,2.0,17.796875
9,810.0,15,1.0,4.0,11.0,5.0,2.0,17.796875
9,810.0,19,1.0,4.0,11.0,5.0,2.0,17.796875
9,810.0,21,1.0,4.0,11.0,5.0,2.0,35.59375
9,810.0,25,1.0,4.0,11.0,5.0,2.0,17.796875
9,810.0,29,1.0,4.0,11.0,5.0,2.0,17.796875
9,850.0,1,1.0,4.0,11.0,6.0,2.0,15.151515151515152
9,850.0,7,1.0,4.0,11.0,6.0,2.0,30.303030303030305
9,850.0,8,1.0,4.0,11.0,6.0,2.0,30.303030303030305
9,850.0,9,1.0,4.0,11.0,6.0,2.0,45.45454545454545
9,850.0,10,1.0,4.0,11.0,6.0,2.0,30.303030303030305
9,850.0,11,1.0,4.0,11.0,6.0,2.0,30.303030303030305
9,850.0,12,1.0,4.0,11.0,6.0,2.0,30.303030303030305
9,850.0,13,1.0,4.0,11.0,6.0,2.0,30.303030303030305
9,850.0,14,1.0,4.0,11.0,6.0,2.0,75.75757575757575
9,850.0,15,1.0,4.0,11.0,6.0,2.0,181.8181818181818
9,850.0,16,1.0,4.0,11.0,6.0,2.0,196.96969696969697
9,850.0,17,1.0,4.0,11.0,6.0,2.0,242.42424242424244
9,850.0,18,1.0,4.0,11.0,6.0,2.0,136.36363636363637
9,850.0,19,1.0,4.0,11.0,6.0,2.0,106.06060606060606
9,850.0,20,1.0,4.0,11.0,6.0,2.0,121.21212121212122
9,850.0,21,1.0,4.0,11.0,6.0,2.0,60.60606060606061
9,850.0,22,1.0,4.0,11.0,6.0,2.0,30.303030303030305
9,850.0,23,1.0,4.0,11.0,6.0,2.0,30.303030303030305
9,850.0,24,1.0,4.0,11.0,6.0,2.0,15.151515151515152
9,850.0,25,1.0,4.0,11.0,6.0,2.0,30.303030303030305
9,850.0,26,1.0,4.0,11.0,6.0,2.0,30.303030303030305
9,852.0,1,1.0,4.0,11.0,6.0,2.0,15.151515151515152
9,852.0,7,1.0,4.0,11.0,6.0,2.0,30.303030303030305
9,852.0,8,1.0,4.0,11.0,6.0,2.0,30.303030303030305
9,852.0,9,1.0,4.0,11.0,6.0,2.0,45.45454545454545
9,852.0,10,1.0,4.0,11.0,6.0,2.0,30.303030303030305
9,852.0,11,1.0,4.0,11.0,6.0,2.0,30.303030303030305
9,852.0,12,1.0,4.0,11.0,6.0,2.0,30.303030303030305
9,852.0,13,1.0,4.0,11.0,6.0,2.0,30.303030303030305
9,852.0,14,1.0,4.0,11.0,6.0,2.0,75.75757575757575
9,852.0,15,1.0,4.0,11.0,6.0,2.0,181.8181818181818
9,852.0,16,1.0,4.0,11.0,6.0,2.0,196.96969696969697
9,852.0,17,1.0,4.0,11.0,6.0,2.0,242.42424242424244
9,852.0,18,1.0,4.0,11.0,6.0,2.0,136.36363636363637
9,852.0,19,1.0,4.0,11.0,6.0,2.0,106.06060606060606
9,852.0,20,1.0,4.0,11.0,6.0,2.0,121.21212121212122
9,852.0,21,1.0,4.0,11.0,6.0,2.0,60.60606060606061
9,852.0,22,1.0,4.0,11.0,6.0,2.0,30.303030303030305
9,852.0,23,1.0,4.0,11.0,6.0,2.0,30.303030303030305
9,852.0,24,1.0,4.0,11.0,6.0,2.0,15.151515151515152
9,852.0,25,1.0,4.0,11.0,6.0,2.0,30.303030303030305
9,852.0,26,1.0,4.0,11.0,6.0,2.0,30.303030303030305
9,870.0,1,1.0,4.0,12.0,1.0,2.0,101.010101010101
9,870.0,7,1.0,4.0,12.0,1.0,2.0,202.020202020202
9,870.0,8,1.0,4.0,12.0,1.0,2.0,202.020202020202
9,870.0,9,1.0,4.0,12.0,1.0,2.0,303.030303030303
9,870.0,10,1.0,4.0,12.0,1.0,2.0,202.020202020202
9,870.0,11,1.0,4.0,12.0,1.0,2.0,202.020202020202
9,870.0,12,1.0,4.0,12.0,1.0,2.0,202.020202020202
9,870.0,13,1.0,4.0,12.0,1.0,2.0,202.020202020202
9,870.0,14,1.0,4.0,12.0,1.0,2.0,505.050505050505
9,870.0,15,1.0,4.0,12.0,1.0,2.0,1212.121212121212
9,870.0,16,1.0,4.0,12.0,1.0,2.0,1313.1313131313132
9,870.0,17,1.0,4.0,12.0,1.0,2.0,1616.1616161616162
9,870.0,18,1.0,4.0,12.0,1.0,2.0,909.0909090909092
9,870.0,19,1.0,4.0,12.0,1.0,2.0,707.070707070707
9,870.0,20,1.0,4.0,12.0,1.0,2.0,808.0808080808081
9,870.0,21,1.0,4.0,12.0,1.0,2.0,404.040404040404
9,870.0,22,1.0,4.0,12.0,1.0,2.0,202.020202020202
9,870.0,23,1.0,4.0,12.0,1.0,2.0,202.020202020202
9,870.0,24,1.0,4.0,12.0,1.0,2.0,101.010101010101
9,870.0,25,1.0,4.0,12.0,1.0,2.0,202.020202020202
9,870.0,26,1.0,4.0,12.0,1.0,2.0,202.020202020202
9,970.0,1,1.0,4.0,12.0,3.0,2.0,101.010101010101
9,970.0,7,1.0,4.0,12.0,3.0,2.0,202.020202020202
9,970.0,8,1.0,4.0,12.0,3.0,2.0,202.020202020202
9,970.0,9,1.0,4.0,12.0,3.0,2.0,303.030303030303
9,970.0,10,1.0,4.0,12.0,3.0,2.0,202.020202020202
9,970.0,11,1.0,4.0,12.0,3.0,2.0,202.020202020202
9,970.0,12,1.0,4.0,12.0,3.0,2.0,202.020202020202
9,970.0,13,1.0,4.0,12.0,3.0,2.0,202.020202020202
9,970.0,14,1.0,4.0,12.0,3.0,2.0,505.050505050505
9,970.0,15,1.0,4.0,12.0,3.0,2.0,1212.121212121212
9,970.0,16,1.0,4.0,12.0,3.0,2.0,1313.1313131313132
9,970.0,17,1.0,4.0,12.0,3.0,2.0,1616.1616161616162
9,970.0,18,1.0,4.0,12.0,3.0,2.0,909.0909090909092
9,970.0,19,1.0,4.0,12.0,3.0,2.0,707.070707070707
9,970.0,20,1.0,4.0,12.0,3.0,2.0,808.0808080808081
9,970.0,21,1.0,4.0,12.0,3.0,2.0,404.040404040404
9,970.0,22,1.0,4.0,12.0,3.0,2.0,202.020202020202
9,970.0,23,1.0,4.0,12.0,3.0,2.0,202.020202020202
9,970.0,24,1.0,4.0,12.0,3.0,2.0,101.010101010101
9,970.0,25,1.0,4.0,12.0,3.0,2.0,202.020202020202
9,970.0,26,1.0,4.0,12.0,3.0,2.0,202.020202020202
9,980.0,1,1.0,4.0,12.0,4.0,2.0,101.010101010101
9,980.0,7,1.0,4.0,12.0,4.0,2.0,202.020202020202
9,980.0,8,1.0,4.0,12.0,4.0,2.0,202.020202020202
9,980.0,9,1.0,4.0,12.0,4.0,2.0,303.030303030303
9,980.0,10,1.0,4.0,12.0,4.0,2.0,202.020202020202
9,980.0,11,1.0,4.0,12.0,4.0,2.0,202.020202020202
9,980.0,12,1.0,4.0,12.0,4.0,2.0,202.020202020202
9,980.0,13,1.0,4.0,12.0,4.0,2.0,202.020202020202
9,980.0,14,1.0,4.0,12.0,4.0,2.0,505.050505050505
9,980.0,15,1.0,4.0,12.0,4.0,2.0,1212.121212121212
9,980.0,16,1.0,4.0,12.0,4.0,2.0,1313.1313131313132
9,980.0,17,1.0,4.0,12.0,4.0,2.0,1616.1616161616162
9,980.0,18,1.0,4.0,12.0,4.0,2.0,909.0909090909092
9,980.0,19,1.0,4.0,12.0,4.0,2.0,707.070707070707
9,980.0,20,1.0,4.0,12.0,4.0,2.0,808.0808080808081
9,980.0,21,1.0,4.0,12.0,4.0,2.0,404.040404040404
9,980.0,22,1.0,4.0,12.0,4.0,2.0,202.020202020202
9,980.0,23,1.0,4.0,12.0,4.0,2.0,202.020202020202
9,980.0,24,1.0,4.0,12.0,4.0,2.0,101.010101010101
9,980.0,25,1.0,4.0,12.0,4.0,2.0,202.020202020202
9,980.0,26,1.0,4.0,12.0,4.0,2.0,202.020202020202
9,1050.0,0,1.0,4.0,13.0,6.0,10.0,133.1193181818182
9,1050.0,1,1.0,4.0,13.0,6.0,10.0,171.1534090909091
9,1050.0,2,1.0,4.0,13.0,6.0,10.0,142.6278409090909
9,1050.0,3,1.0,4.0,13.0,6.0,10.0,104.59375
9,1050.0,4,1.0,4.0,13.0,6.0,10.0,66.5596590909091
9,1050.0,5,1.0,4.0,13.0,6.0,10.0,38.034090909090914
9,1050.0,6,1.0,4.0,13.0,6.0,10.0,47.54261363636363
9,1050.0,7,1.0,4.0,13.0,6.0,10.0,9.508522727272728
9,1050.0,8,1.0,4.0,13.0,6.0,10.0,38.034090909090914
9,1050.0,9,1.0,4.0,13.0,6.0,10.0,38.034090909090914
9,1050.0,10,1.0,4.0,13.0,6.0,10.0,38.034090909090914
9,1050.0,11,1.0,4.0,13.0,6.0,10.0,47.54261363636363
9,1050.0,12,1.0,4.0,13.0,6.0,10.0,9.508522727272728
9,1050.0,15,1.0,4.0,13.0,6.0,10.0,9.508522727272728
9,1050.0,16,1.0,4.0,13.0,6.0,10.0,9.508522727272728
9,1050.0,19,1.0,4.0,13.0,6.0,10.0,9.508522727272728
9,1052.0,0,1.0,4.0,13.0,15.0,10.0,133.1193181818182
9,1052.0,1,1.0,4.0,13.0,15.0,10.0,171.1534090909091
9,1052.0,2,1.0,4.0,13.0,15.0,10.0,142.6278409090909
9,1052.0,3,1.0,4.0,13.0,15.0,10.0,104.59375
9,1052.0,4,1.0,4.0,13.0,15.0,10.0,66.5596590909091
9,1052.0,5,1.0,4.0,13.0,15.0,10.0,38.034090909090914
9,1052.0,6,1.0,4.0,13.0,15.0,10.0,47.54261363636363
9,1052.0,7,1.0,4.0,13.0,15.0,10.0,9.508522727272728
9,1052.0,8,1.0,4.0,13.0,15.0,10.0,38.034090909090914
9,1052.0,9,1.0,4.0,13.0,15.0,10.0,38.034090909090914
9,1052.0,10,1.0,4.0,13.0,15.0,10.0,38.034090909090914
9,1052.0,11,1.0,4.0,13.0,15.0,10.0,47.54261363636363
9,1052.0,12,1.0,4.0,13.0,15.0,10.0,9.508522727272728
9,1052.0,15,1.0,4.0,13.0,15.0,10.0,9.508522727272728
9,1052.0,16,1.0,4.0,13.0,15.0,10.0,9.508522727272728
9,1052.0,19,1.0,4.0,13.0,15.0,10.0,9.508522727272728
9,1054.0,0,1.0,4.0,13.0,17.0,10.0,133.1193181818182
9,1054.0,1,1.0,4.0,13.0,17.0,10.0,171.1534090909091
9,1054.0,2,1.0,4.0,13.0,17.0,10.0,142.6278409090909
9,1054.0,3,1.0,4.0,13.0,17.0,10.0,104.59375
9,1054.0,4,1.0,4.0,13.0,17.0,10.0,66.5596590909091
9,1054.0,5,1.0,4.0,13.0,17.0,10.0,38.034090909090914
9,1054.0,6,1.0,4.0,13.0,17.0,10.0,47.54261363636363
9,1054.0,7,1.0,4.0,13.0,17.0,10.0,9.508522727272728
9,1054.0,8,1.0,4.0,13.0,17.0,10.0,38.034090909090914
9,1054.0,9,1.0,4.0,13.0,17.0,10.0,38.034090909090914
9,1054.0,10,1.0,4.0,13.0,17.0,10.0,38.034090909090914
9,1054.0,11,1.0,4.0,13.0,17.0,10.0,47.54261363636363
9,1054.0,12,1.0,4.0,13.0,17.0,10.0,9.508522727272728
9,1054.0,15,1.0,4.0,13.0,17.0,10.0,9.508522727272728
9,1054.0,16,1.0,4.0,13.0,17.0,10.0,9.508522727272728
9,1054.0,19,1.0,4.0,13.0,17.0,10.0,9.508522727272728
9,1056.0,0,1.0,4.0,13.0,19.0,10.0,133.1193181818182
9,1056.0,1,1.0,4.0,13.0,19.0,10.0,171.1534090909091
9,1056.0,2,1.0,4.0,13.0,19.0,10.0,142.6278409090909
9,1056.0,3,1.0,4.0,13.0,19.0,10.0,104.59375
9,1056.0,4,1.0,4.0,13.0,19.0,10.0,66.5596590909091
9,1056.0,5,1.0,4.0,13.0,19.0,10.0,38.034090909090914
9,1056.0,6,1.0,4.0,13.0,19.0,10.0,47.54261363636363
9,1056.0,7,1.0,4.0,13.0,19.0,10.0,9.508522727272728
9,1056.0,8,1.0,4.0,13.0,19.0,10.0,38.034090909090914
9,1056.0,9,1.0,4.0,13.0,19.0,10.0,38.034090909090914
9,1056.0,10,1.0,4.0,13.0,19.0,10.0,38.034090909090914
9,1056.0,11,1.0,4.0,13.0,19.0,10.0,47.54261363636363
9,1056.0,12,1.0,4.0,13.0,19.0,10.0,9.508522727272728
9,1056.0,15,1.0,4.0,13.0,19.0,10.0,9.508522727272728
9,1056.0,16,1.0,4.0,13.0,19.0,10.0,9.508522727272728
9,1056.0,19,1.0,4.0,13.0,19.0,10.0,9.508522727272728
9,1058.0,0,1.0,4.0,13.0,21.0,10.0,133.1193181818182
9,1058.0,1,1.0,4.0,13.0,21.0,10.0,171.1534090909091
9,1058.0,2,1.0,4.0,13.0,21.0,10.0,142.6278409090909
9,1058.0,3,1.0,4.0,13.0,21.0,10.0,104.59375
9,1058.0,4,1.0,4.0,13.0,21.0,10.0,66.5596590909091
9,1058.0,5,1.0,4.0,13.0,21.0,10.0,38.034090909090914
9,1058.0,6,1.0,4.0,13.0,21.0,10.0,47.54261363636363
9,1058.0,7,1.0,4.0,13.0,21.0,10.0,9.508522727272728
9,1058.0,8,1.0,4.0,13.0,21.0,10.0,38.034090909090914
9,1058.0,9,1.0,4.0,13.0,21.0,10.0,38.034090909090914
9,1058.0,10,1.0,4.0,13.0,21.0,10.0,38.034090909090914
9,1058.0,11,1.0,4.0,13.0,21.0,10.0,47.54261363636363
9,1058.0,12,1.0,4.0,13.0,21.0,10.0,9.508522727272728
9,1058.0,15,1.0,4.0,13.0,21.0,10.0,9.508522727272728
9,1058.0,16,1.0,4.0,13.0,21.0,10.0,9.508522727272728
9,1058.0,19,1.0,4.0,13.0,21.0,10.0,9.508522727272728
9,1061.0,0,1.0,4.0,13.0,14.0,5.0,133.1193181818182
9,1061.0,1,1.0,4.0,13.0,14.0,5.0,171.1534090909091
9,1061.0,2,1.0,4.0,13.0,14.0,5.0,142.6278409090909
9,1061.0,3,1.0,4.0,13.0,14.0,5.0,104.59375
9,1061.0,4,1.0,4.0,13.0,14.0,5.0,66.5596590909091
9,1061.0,5,1.0,4.0,13.0,14.0,5.0,38.034090909090914
9,1061.0,6,1.0,4.0,13.0,14.0,5.0,47.54261363636363
9,1061.0,7,1.0,4.0,13.0,14.0,5.0,9.508522727272728
9,1061.0,8,1.0,4.0,13.0,14.0,5.0,38.034090909090914
9,1061.0,9,1.0,4.0,13.0,14.0,5.0,38.034090909090914
9,1061.0,10,1.0,4.0,13.0,14.0,5.0,38.034090909090914
9,1061.0,11,1.0,4.0,13.0,14.0,5.0,47.54261363636363
9,1061.0,12,1.0,4.0,13.0,14.0,5.0,9.508522727272728
9,1061.0,15,1.0,4.0,13.0,14.0,5.0,9.508522727272728
9,1061.0,16,1.0,4.0,13.0,14.0,5.0,9.508522727272728
9,1061.0,19,1.0,4.0,13.0,14.0,5.0,9.508522727272728
9,1121.0,1,1.0,4.0,12.0,15.0,2.0,101.010101010101
9,1121.0,7,1.0,4.0,12.0,15.0,2.0,202.020202020202
9,1121.0,8,1.0,4.0,12.0,15.0,2.0,202.020202020202
9,1121.0,9,1.0,4.0,12.0,15.0,2.0,303.030303030303
9,1121.0,10,1.0,4.0,12.0,15.0,2.0,202.020202020202
9,1121.0,11,1.0,4.0,12.0,15.0,2.0,202.020202020202
9,1121.0,12,1.0,4.0,12.0,15.0,2.0,202.020202020202
9,1121.0,13,1.0,4.0,12.0,15.0,2.0,202.020202020202
9,1121.0,14,1.0,4.0,12.0,15.0,2.0,505.050505050505
9,1121.0,15,1.0,4.0,12.0,15.0,2.0,1212.121212121212
9,1121.0,16,1.0,4.0,12.0,15.0,2.0,1313.1313131313132
9,1121.0,17,1.0,4.0,12.0,15.0,2.0,1616.1616161616162
9,1121.0,18,1.0,4.0,12.0,15.0,2.0,909.0909090909092
9,1121.0,19,1.0,4.0,12.0,15.0,2.0,707.070707070707
9,1121.0,20,1.0,4.0,12.0,15.0,2.0,808.0808080808081
9,1121.0,21,1.0,4.0,12.0,15.0,2.0,404.040404040404
9,1121.0,22,1.0,4.0,12.0,15.0,2.0,202.020202020202
9,1121.0,23,1.0,4.0,12.0,15.0,2.0,202.020202020202
9,1121.0,24,1.0,4.0,12.0,15.0,2.0,101.010101010101
9,1121.0,25,1.0,4.0,12.0,15.0,2.0,202.020202020202
9,1121.0,26,1.0,4.0,12.0,15.0,2.0,202.020202020202
9,1132.0,1,1.0,4.0,12.0,6.0,2.0,101.010101010101
9,1132.0,7,1.0,4.0,12.0,6.0,2.0,202.020202020202
9,1132.0,8,1.0,4.0,12.0,6.0,2.0,202.020202020202
9,1132.0,9,1.0,4.0,12.0,6.0,2.0,303.030303030303
9,1132.0,10,1.0,4.0,12.0,6.0,2.0,202.020202020202
9,1132.0,11,1.0,4.0,12.0,6.0,2.0,202.020202020202
9,1132.0,12,1.0,4.0,12.0,6.0,2.0,202.020202020202
9,1132.0,13,1.0,4.0,12.0,6.0,2.0,202.020202020202
9,1132.0,14,1.0,4.0,12.0,6.0,2.0,505.050505050505
9,1132.0,15,1.0,4.0,12.0,6.0,2.0,1212.121212121212
9,1132.0,16,1.0,4.0,12.0,6.0,2.0,1313.1313131313132
9,1132.0,17,1.0,4.0,12.0,6.0,2.0,1616.1616161616162
9,1132.0,18,1.0,4.0,12.0,6.0,2.0,909.0909090909092
9,1132.0,19,1.0,4.0,12.0,6.0,2.0,707.070707070707
9,1132.0,20,1.0,4.0,12.0,6.0,2.0,808.0808080808081
9,1132.0,21,1.0,4.0,12.0,6.0,2.0,404.040404040404
9,1132.0,22,1.0,4.0,12.0,6.0,2.0,202.020202020202
9,1132.0,23,1.0,4.0,12.0,6.0,2.0,202.020202020202
9,1132.0,24,1.0,4.0,12.0,6.0,2.0,101.010101010101
9,1132.0,25,1.0,4.0,12.0,6.0,2.0,202.020202020202
9,1132.0,26,1.0,4.0,12.0,6.0,2.0,202.020202020202
9,1152.0,0,1.0,4.0,13.0,1.0,2.0,133.1193181818182
9,1152.0,1,1.0,4.0,13.0,1.0,2.0,171.1534090909091
9,1152.0,2,1.0,4.0,13.0,1.0,2.0,142.6278409090909
9,1152.0,3,1.0,4.0,13.0,1.0,2.0,104.59375
9,1152.0,4,1.0,4.0,13.0,1.0,2.0,66.5596590909091
9,1152.0,5,1.0,4.0,13.0,1.0,2.0,38.034090909090914
