CountryID,TransTypeID,VehTypeID,Age,TotNumVeh,TotNumVeh-1,NumVehScrap
9,1.0,6.0,31,6.199268199999999,6.199268199999999,0
9,1.0,6.0,32,4.3803743,4.3803743,0
9,1.0,6.0,33,2.8511911,2.8511911,0
9,1.0,6.0,34,1.6804629500000001,1.6804629500000001,0
9,1.0,6.0,35,0.87806635,0.87806635,0
9,1.0,6.0,36,0.39844602,0.39844602,0
9,1.0,6.0,37,0.152443574,0.152443574,0
9,1.0,6.0,38,0.0477774439999999,0.0477774439999999,0
9,1.0,6.0,39,0.0118010492,0.0118010492,0
9,1.0,6.0,40,0.00185605939,0.00185605939,0
9,1.0,6.0,0,22.2754552503582,22.2754552503582,0
9,1.0,6.0,1,22.275421568392698,22.275421568392698,0
9,1.0,6.0,2,22.2753380897745,22.2753380897745,0
9,1.0,6.0,3,22.2751736605508,22.2751736605508,0
9,1.0,6.0,4,22.2748586240476,22.2748586240476,0
9,1.0,6.0,5,23.274194443875,23.274194443875,0
9,1.0,6.0,6,22.273135506593697,22.273135506593697,0
9,1.0,6.0,7,22.2711874069117,22.2711874069117,0
9,1.0,6.0,8,22.2678921860236,22.2678921860236,0
9,1.0,6.0,9,22.262452688188507,22.262452688188507,0
9,1.0,6.0,10,22.2537303682493,22.2537303682493,0
9,1.0,6.0,11,22.2400610630963,22.2400610630963,0
9,1.0,8.0,0,3.5294536,3.5294536,0
9,1.0,8.0,1,3.7533714999999996,3.7533714999999996,0
9,1.0,8.0,3,1.96843374,1.96843374,0
9,1.0,8.0,4,1.95889908,1.95889908,0
9,1.0,8.0,5,7.387150700000001,7.387150700000001,0
9,1.0,8.0,6,6.5607807000000005,6.5607807000000005,0
9,1.0,8.0,7,4.1686004,4.1686004,0
9,1.0,8.0,8,6.6374076,6.6374076,0
9,1.0,8.0,9,5.813570590000001,5.813570590000001,0
9,1.0,8.0,10,2.00365201,2.00365201,0
9,1.0,8.0,11,0.28588543899999996,0.28588543899999996,0
9,1.0,8.0,12,4.87515214,4.87515214,0
9,1.0,8.0,13,4.07609186,4.07609186,0
9,1.0,8.0,14,6.858757670000001,6.858757670000001,0
9,1.0,8.0,15,6.422840570000001,6.422840570000001,0
9,1.0,8.0,16,8.6988904,8.6988904,0
9,1.0,8.0,17,3.7074740000000004,3.7074740000000004,0
9,1.0,8.0,18,3.6345948999999997,3.6345948999999997,0
9,1.0,8.0,19,3.3954657999999998,3.3954657999999998,0
9,1.0,8.0,20,3.138823,3.138823,0
9,1.0,8.0,21,2.6290115,2.6290115,0
9,1.0,8.0,22,1.9951881999999999,1.9951881999999999,0
9,1.0,8.0,23,1.25096158,1.25096158,0
9,1.0,8.0,24,0.7312411600000001,0.7312411600000001,0
9,1.0,8.0,25,0.33513472,0.33513472,0
9,1.0,8.0,26,0.118618754,0.118618754,0
9,1.0,8.0,27,0.030434475000000002,0.030434475000000002,0
9,1.0,8.0,28,0.0042239526,0.0042239526,0
9,1.0,8.0,29,0.00026865935,0.00026865935,0
9,1.0,8.0,30,7.266927299999999e-06,7.266927299999999e-06,0
9,1.0,8.0,31,5.2744636e-08,5.2744636e-08,0
9,1.0,8.0,32,6.3538862e-11,6.3538862e-11,0
9,1.0,8.0,33,7.9425228e-15,7.9425228e-15,0
9,1.0,8.0,34,4.3883529000000005e-20,4.3883529000000005e-20,0
9,1.0,8.0,35,5.2403417000000006e-27,5.2403417000000006e-27,0
9,2.0,5.0,1,3282.1206292517004,3282.1206292517004,0
9,2.0,5.0,2,10934.36324829932,10934.36324829932,0
9,2.0,5.0,3,12293.717036178106,12293.717036178106,0
9,2.0,5.0,4,8522.184812925168,8522.184812925168,0
9,2.0,5.0,5,8370.503971088436,8370.503971088436,0
9,2.0,5.0,6,9675.575646258503,9675.575646258503,0
9,2.0,5.0,7,8001.698452380952,8001.698452380952,0
9,2.0,5.0,8,5781.97224025974,5781.97224025974,0
9,2.0,5.0,9,13227.950911410018,13227.950911410018,0
9,2.0,5.0,10,6304.483065089672,6304.483065089672,0
9,2.0,5.0,11,5734.951774118737,5734.951774118737,0
9,2.0,5.0,12,5344.631826685218,5344.631826685218,0
9,2.0,5.0,13,2925.96610698825,2925.96610698825,0
9,2.0,5.0,14,4133.782762059369,4133.782762059369,0
9,2.0,5.0,15,2358.527333797155,2358.527333797155,0
9,2.0,5.0,16,2705.782182282003,2705.782182282003,0
9,2.0,5.0,17,621.3603146258504,621.3603146258504,0
9,2.0,5.0,18,596.8764131106986,596.8764131106986,0
9,2.0,5.0,26,714.0318297773654,714.0318297773654,0
9,2.0,5.0,31,1015.2752009894865,1015.2752009894865,0
9,2.0,5.0,0,973.8662500000003,973.8662500000003,0
9,2.0,5.0,19,583.8654166666665,583.8654166666665,0
9,2.0,5.0,20,583.2669318181818,583.2669318181818,0
9,2.0,5.0,24,784.5142045454546,784.5142045454546,0
9,2.0,5.0,25,1056.19875,1056.19875,0
9,2.0,5.0,28,366.11541666666676,366.11541666666676,0
9,2.0,5.0,21,2552.3739393939395,2552.3739393939395,0
9,2.0,5.0,22,217.15151515151513,217.15151515151513,0
9,2.0,5.0,23,341.63151515151515,341.63151515151515,0
9,2.0,5.0,27,884.510303030303,884.510303030303,0
9,2.0,5.0,29,217.75000000000003,217.75000000000003,0
9,2.0,6.0,12,2.4717333,2.4717333,0
9,2.0,6.0,13,2.4682315999999997,2.4682315999999997,0
9,2.0,6.0,14,2.4630642,2.4630642,0
9,2.0,6.0,15,2.4555669,2.4555669,0
9,2.0,6.0,16,2.4448647,2.4448647,0
9,2.0,6.0,17,2.4249184000000006,2.4249184000000006,0
9,2.0,6.0,18,2.4041269,2.4041269,0
9,2.0,6.0,19,2.3757572,2.3757572,0
9,2.0,6.0,20,2.3376158,2.3376158,0
9,2.0,6.0,21,2.2871208,2.2871208,0
9,2.0,6.0,22,2.2213447,2.2213447,0
9,2.0,6.0,23,2.1371517,2.1371517,0
9,2.0,6.0,24,2.0306284000000003,2.0306284000000003,0
9,2.0,6.0,25,1.9008330000000002,1.9008330000000002,0
9,2.0,6.0,26,1.7453132000000002,1.7453132000000002,0
9,2.0,6.0,27,1.5636404,1.5636404,0
9,2.0,6.0,28,1.3599889,1.3599889,0
9,2.0,6.0,29,1.1388471,1.1388471,0
9,2.0,6.0,30,0.9111511,0.9111511,0
9,2.0,6.0,31,0.6894602700000001,0.6894602700000001,0
9,2.0,6.0,32,0.48732414999999996,0.48732414999999996,0
9,2.0,6.0,33,0.3170715,0.3170715,0
9,2.0,6.0,34,0.18681977,0.18681977,0
9,2.0,6.0,35,0.09770068,0.09770068,0
9,2.0,6.0,36,0.044320373999999996,0.044320373999999996,0
9,2.0,6.0,37,0.016965444,0.016965444,0
9,2.0,6.0,38,0.0053147522,0.0053147522,0
9,2.0,6.0,39,0.0013128839,0.0013128839,0
9,2.0,6.0,40,0.00020643988,0.00020643988,0
9,2.0,6.0,0,2.4779998000000005,2.4779998000000005,0
9,2.0,6.0,1,2.4779968,2.4779968,0
9,2.0,6.0,2,2.4779879,2.4779879,0
9,2.0,6.0,3,2.47797,2.47797,0
9,2.0,6.0,4,2.4779340000000003,2.4779340000000003,0
9,2.0,6.0,5,2.4778664,2.4778664,0
9,2.0,6.0,6,2.4777426,2.4777426,0
9,2.0,6.0,7,2.4775264000000004,2.4775264000000004,0
9,2.0,6.0,8,2.4771582,2.4771582,0
9,2.0,6.0,9,2.4765534000000002,2.4765534000000002,0
9,2.0,6.0,10,2.4755833999999997,2.4755833999999997,0
9,2.0,6.0,11,2.4740634000000004,2.4740634000000004,0
9,2.0,7.0,2,1.9010804000000003,1.9010804000000003,0
9,2.0,7.0,3,1.862139,1.862139,0
9,2.0,7.0,4,1.8366292,1.8366292,0
9,2.0,7.0,5,1.8246079,1.8246079,0
9,2.0,7.0,6,1.8264705,1.8264705,0
9,2.0,7.0,7,1.8432614999999999,1.8432614999999999,0
9,2.0,7.0,8,1.8770730000000002,1.8770730000000002,0
9,2.0,7.0,9,1.9316586,1.9316586,0
9,2.0,7.0,10,2.0134984,2.0134984,0
9,2.0,7.0,11,2.1338532,2.1338532,0
9,2.0,7.0,12,2.3131053,2.3131053,0
9,2.0,7.0,13,2.5910496000000003,2.5910496000000003,0
9,2.0,7.0,14,3.0550181,3.0550181,0
9,2.0,7.0,15,3.9332600000000006,3.9332600000000006,0
9,2.0,7.0,16,5.996052,5.996052,0
9,2.0,7.0,17,1.3685688,1.3685688,0
9,2.0,7.0,18,1.2812530999999998,1.2812530999999998,0
9,2.0,7.0,19,1.1833787,1.1833787,0
9,2.0,7.0,20,1.0717523,1.0717523,0
9,2.0,7.0,21,0.9495847000000002,0.9495847000000002,0
9,2.0,7.0,22,0.8188157999999999,0.8188157999999999,0
9,2.0,7.0,23,0.6844694,0.6844694,0
9,2.0,7.0,24,0.5515456999999999,0.5515456999999999,0
9,2.0,7.0,25,0.4262621,0.4262621,0
9,2.0,7.0,26,0.3136124,0.3136124,0
9,2.0,7.0,27,0.21825895,0.21825895,0
9,2.0,7.0,28,0.14258783,0.14258783,0
9,2.0,7.0,29,0.0867089,0.0867089,0
9,2.0,7.0,30,0.04860032,0.04860032,0
9,2.0,7.0,31,0.024840194,0.024840194,0
9,2.0,7.0,32,0.011457639,0.011457639,0
9,2.0,7.0,33,0.004706752,0.004706752,0
9,2.0,7.0,34,0.0017008316,0.0017008316,0
9,2.0,7.0,35,0.0005327643,0.0005327643,0
9,2.0,7.0,36,0.00014247739,0.00014247739,0
9,2.0,7.0,37,3.1981079999999996e-05,3.1981079999999996e-05,0
9,2.0,7.0,38,5.915749000000001e-06,5.915749000000001e-06,0
9,2.0,7.0,39,8.860376000000001e-07,8.860376000000001e-07,0
9,2.0,7.0,40,9.353787999999999e-08,9.353787999999999e-08,0
9,2.0,7.0,0,2.01898,2.01898,0
9,2.0,7.0,1,1.9534462000000001,1.9534462000000001,0
9,2.0,8.0,7,1.48372664,1.48372664,0
9,2.0,8.0,8,0.949267,0.949267,0
9,2.0,8.0,9,0.6899198,0.6899198,0
9,2.0,8.0,10,0.34967856999999997,0.34967856999999997,0
9,2.0,8.0,12,0.7145579,0.7145579,0
9,2.0,8.0,13,0.6717860999999999,0.6717860999999999,0
9,2.0,8.0,14,0.5846487,0.5846487,0
9,2.0,8.0,15,1.0004291,1.0004291,0
9,2.0,8.0,16,1.3399022,1.3399022,0
9,2.0,8.0,20,0.10313270999999989,0.10313270999999989,0
9,2.0,8.0,21,0.17633612,0.17633612,0
9,2.0,8.0,22,0.14068635,0.14068635,0
9,2.0,8.0,23,0.1011806999999999,0.1011806999999999,0
9,2.0,8.0,24,0.1256821,0.1256821,0
9,2.0,8.0,25,0.07950782,0.07950782,0
9,2.0,8.0,26,0.030225809,0.030225809,0
9,2.0,8.0,27,0.006199616,0.006199616,0
9,2.0,8.0,28,0.0009292696,0.0009292696,0
9,2.0,8.0,29,5.0434679e-05,5.0434679e-05,0
9,2.0,8.0,30,1.3641956000000001e-06,1.3641956000000001e-06,0
9,2.0,8.0,31,6.593081e-09,6.593081e-09,0
9,2.0,8.0,32,8.321092000000002e-12,8.321092000000002e-12,0
9,2.0,8.0,33,1.0400422000000002e-15,1.0400422000000002e-15,0
9,2.0,8.0,34,6.2555460000000005e-21,6.2555460000000005e-21,0
9,2.0,8.0,35,7.793091000000001e-28,7.793091000000001e-28,0
9,2.0,8.0,0,0.3743336,0.3743336,0
9,2.0,8.0,1,0.47651904,0.47651904,0
9,2.0,8.0,2,2.0594363,2.0594363,0
9,2.0,8.0,4,0.031559628,0.031559628,0
9,2.0,8.0,5,1.7406183000000002,1.7406183000000002,0
9,2.0,8.0,6,1.578147,1.578147,0
