ScenarioID,CountryID,Year,NHH_GR,PassTransIntensity,FreightTransIntensity,ShDe_PassPrivCar,ShDe_PassPublicTrans,ShDe_PassPlane,ShDe_FreightTransRoad,ShDe_FreightTransRail,ShTrip_CarU,ShTrip_CarR,ShTrip_CarH,FreightTrans_EU_CEC,P_NM_a_GDP,P_Bic_a_GDP,P_Moto_a_GDP,P_CAR_a_GDP,P_BUS_a_GDP,P_TRAIN_a_GDP,P_PLANE_a_GDP,F_TRUCK_a_GDP,F_TRAIN_a_GDP,F_SHIP_I_a_GDP,F_SHIP_C_a_GDP,F_SHIP_M_a_GDP,F_Plane_a_GDP,P_NM_a_NHH,P_Bic_a_NHH,P_Moto_a_NHH,P_CAR_a_NHH,P_BUS_a_NHH,P_TRAIN_a_NHH,P_PLANE_a_NHH,F_TRUCK_a_NHH,F_TRAIN_a_NHH,F_SHIP_I_a_NHH,F_SHIP_C_a_NHH,F_SHIP_M_a_NHH,F_Plane_a_NHH,Q_Car_U,Q_Car_R,Q_Car_M,Q_Moto_U,Q_Moto_R,Q_Moto_M,Q_BUS_U,Q_BUS_R,Q_BUS_M,Q_Train_U,Q_Train_R,Q_Train_IC,Q_Train_HSR,Q_Truck_U,Q_Truck_R,Q_Truck_M,Q_PlaneP_D,Q_PlaneP_I,Q_PlaneF_D,Q_PlaneF_I,ATL_Car_u,ATL_Car_r,ATL_Car_m,ATL_Bus_u,ATL_Bus_r,ATL_Bus_m,ATL_Moto_u,ATL_Moto_r,ATL_Moto_m,ATL_P_Plane_C,ATL_Truck_u,ATL_Truck_r,ATL_Truck_m,ATL_F_Plane_C,CEDP_Total,CEDP_Car,CEDP_BUS,CEDP_Train,CEDP_Plane,CEDF_Total,CEDF_Truck,CEDF_Ship_i,CEDF_Train,CEDF_Plane
2,9,2012,1,1,1,1,1,1,1,1,1,1,1,1,18.63486,4.14181,3.94712,564.76055,44.58080,37.20000,185.32442,149.60000,13.30000,1.90000,51.20000,0.00000,4.09748,,,,,,,,,,,,,,0.426694,0.412611,0.153613,0.003852,0.002711,0.000518,0.743926,0.028723,0.227352,0.185004,0.513447,0.301548,0.000000,0.392490,0.411910,0.195600,0.031806,0.968194,0.008829,0.991171,11.1,17.5,50,6.76,12.16,50,20,30,50,1191,15,56,300,1191,0.38,0.595,0.28,0.26,0.704,0.7,0.9,0.9,1.2,0.9
2,9,2013,0.6507971,0,0,0,0,0,0,0,0,0,0,0,0.00000,-0.54661,1.37914,0.87324,-0.07783,1.86550,2.17645,0.99734,4.69600,0.00000,1.42317,0.00000,3.42438,0.01000,0.01000,0.01000,0.01000,0.01000,0.01000,0.01000,0.01000,0.01000,0.01000,0.01000,0.01000,0.01000,0.423894,0.412388,0.156416,0.003964,0.002803,0.000535,0.743821,0.028859,0.227320,0.171566,0.521914,0.306521,0.000000,0.392490,0.411910,0.195600,0.032098,0.967902,0.007979,0.992021,11.1,17.5,50,6.76,12.16,50,20,30,50,1191,15,56,300,1191,0.38,0.595,0.28,0.26,0.704,0.7,0.9,0.9,1.2,0.9
2,9,2014,0.6118729,0,0,0,0,0,0,0,0,0,0,0,0.00000,0.01312,0.57006,0.18034,0.19480,0.82892,0.89067,0.24632,1.29114,0.00000,-1.46313,0.00000,1.21406,0.01000,0.01000,0.01000,0.01000,0.01000,0.01000,0.01000,0.01000,0.01000,0.01000,0.01000,0.01000,0.01000,0.421094,0.412165,0.159219,0.004075,0.002894,0.000552,0.744444,0.028046,0.227510,0.167828,0.524268,0.307904,0.000000,0.392490,0.411910,0.195600,0.031746,0.968254,0.006982,0.993018,11.1,17.5,50,6.76,12.16,50,20,30,50,1191,15,56,300,1191,0.38,0.595,0.28,0.26,0.704,0.7,0.9,0.9,1.2,0.9
2,9,2015,0.6512831,0,0,0,0,0,0,0,0,0,0,0,-0.18984,-0.95144,0.76084,0.26871,0.60489,1.37023,3.27355,0.56072,0.72032,1.60176,5.87544,0.00000,1.63434,0.01000,0.01000,0.01000,0.01000,0.01000,0.01000,0.01000,0.01000,0.01000,0.01000,0.01000,0.01000,0.01000,0.418294,0.411943,0.162021,0.004187,0.002986,0.000570,0.744490,0.027985,0.227524,0.167451,0.524506,0.308043,0.000000,0.392490,0.411910,0.195600,0.029845,0.970155,0.006391,0.993609,11.1,17.5,50,6.76,12.16,50,20,30,50,1191,15,56,300,1191,0.38,0.595,0.28,0.26,0.704,0.7,0.9,0.9,1.2,0.9
2,9,2016,0.76277,0,0,0,0,0,0,0,0,0,0,0,0.00000,1.23773,3.80741,0.73912,1.09859,2.38935,1.90279,-0.63299,2.03025,-1.95130,1.27721,0.00000,2.11898,0.01000,0.01000,0.01000,0.01000,0.01000,0.01000,0.01000,0.01000,0.01000,0.01000,0.01000,0.01000,0.01000,0.415494,0.411720,0.164824,0.004299,0.003077,0.000587,0.745253,0.026990,0.227757,0.169398,0.523279,0.307323,0.000000,0.392490,0.411910,0.195600,0.029412,0.970588,0.006071,0.993929,11.1,17.5,50,6.76,12.16,50,20,30,50,1191,15,56,300,1191,0.38,0.595,0.28,0.26,0.704,0.7,0.9,0.9,1.2,0.9
2,9,2017,0.8505571,0,0,0,0,0,0,0,0,0,0,0,0.00000,0.50356,0.55534,-0.08750,0.15790,0.05340,1.32167,0.26939,-0.13731,-2.85178,4.16141,0.00000,1.50306,0.01000,0.01000,0.01000,0.01000,0.01000,0.01000,0.01000,0.01000,0.01000,0.01000,0.01000,0.01000,0.01000,0.412694,0.411497,0.167627,0.004410,0.003169,0.000604,0.745555,0.026595,0.227850,0.178572,0.517500,0.303929,0.000000,0.392490,0.411910,0.195600,0.029284,0.970716,0.005633,0.994367,11.1,17.5,50,6.76,12.16,50,20,30,50,1191,15,56,300,1191,0.38,0.595,0.28,0.26,0.704,0.7,0.9,0.9,1.2,0.9
2,9,2018,0.9108543,0,0,0,0,0,0,0,0,0,0,0,-0.00249,0.99932,2.42700,0.83010,0.04673,1.11880,-2.50011,-0.31517,4.00924,5.09046,-7.44616,0.00000,-6.62965,0.01000,0.01000,0.01000,0.01000,0.01000,0.01000,0.01000,0.01000,0.01000,0.01000,0.01000,0.01000,0.01000,0.409893,0.411274,0.170430,0.004522,0.003260,0.000621,0.745579,0.026564,0.227857,0.175041,0.519724,0.305235,0.000000,0.392490,0.411910,0.195600,0.032129,0.967871,0.006543,0.993457,11.1,17.5,50,6.76,12.16,50,20,30,50,1191,15,56,300,1191,0.38,0.595,0.28,0.26,0.704,0.7,0.9,0.9,1.2,0.9
2,9,2019,0.8190556,0,0,0,0,0,0,0,0,0,0,0,-0.23054,2.18114,2.14349,1.27596,0.38727,0.59143,-0.99801,0.29211,-2.38657,-3.92923,7.61533,0.00000,1.19958,0.01000,0.01000,0.01000,0.01000,0.01000,0.01000,0.01000,0.01000,0.01000,0.01000,0.01000,0.01000,0.01000,0.407093,0.411051,0.173233,0.004633,0.003351,0.000638,0.745546,0.026607,0.227847,0.172772,0.521154,0.306074,0.000000,0.392490,0.411910,0.195600,0.034652,0.965348,0.005915,0.994085,11.1,17.5,50,6.76,12.16,50,20,30,50,1191,15,56,300,1191,0.38,0.595,0.28,0.26,0.704,0.7,0.9,0.9,1.2,0.9
2,9,2020,0.704634,0,0,0,0,0,0,0,0,0,0,0,0.64053,0.61797,3.38971,-0.07981,0.05863,0.71795,1.18394,0.40759,0.61076,-1.19169,-2.64821,0.00000,1.54685,0.01000,0.01000,0.01000,0.01000,0.01000,0.01000,0.01000,0.01000,0.01000,0.01000,0.01000,0.01000,0.01000,0.404293,0.410828,0.176035,0.004745,0.003443,0.000655,0.745637,0.026489,0.227875,0.168326,0.523955,0.307719,0.000000,0.392490,0.411910,0.195600,0.035952,0.964048,0.005371,0.994629,11.1,17.5,50,6.76,12.16,50,20,30,50,1191,15,56,300,1191,0.38,0.595,0.28,0.26,0.704,0.7,0.9,0.9,1.2,0.9
2,9,2021,0.7038196,0,0,0,0,0,0,0,0,0,0,0,0.52708,-2.51917,-3.34071,0.27503,-1.54993,0.57316,2.73310,0.18511,2.77156,-2.46459,-0.89643,0.00000,2.96508,0.01000,0.01000,0.01000,0.01000,0.01000,0.01000,0.01000,0.01000,0.01000,0.01000,0.01000,0.01000,0.01000,0.401493,0.410606,0.178838,0.004857,0.003534,0.000672,0.745912,0.026130,0.227959,0.171404,0.522016,0.306581,0.000000,0.392490,0.411910,0.195600,0.035803,0.964197,0.004756,0.995244,11.1,17.5,50,6.76,12.16,50,20,30,50,1191,15,56,300,1191,0.38,0.595,0.28,0.26,0.704,0.7,0.9,0.9,1.2,0.9
2,9,2022,0.9523031,0,0,0,0,0,0,0,0,0,0,0,-1.00283,2.04159,1.52874,-0.06640,0.00000,1.11424,2.05817,0.21591,2.68848,2.94406,0.89737,0.00000,2.55010,0.01000,0.01000,0.01000,0.01000,0.01000,0.01000,0.01000,0.01000,0.01000,0.01000,0.01000,0.01000,0.01000,0.398693,0.410383,0.181641,0.004968,0.003626,0.000689,0.746433,0.025449,0.228118,0.166606,0.525038,0.308356,0.000000,0.392490,0.411910,0.195600,0.034334,0.965666,0.005801,0.994199,11.1,17.5,50,6.76,12.16,50,20,30,50,1191,15,56,300,1191,0.38,0.595,0.28,0.26,0.704,0.7,0.9,0.9,1.2,0.9
2,9,2023,0.8340081,0,0,0,0,0,0,0,0,0,0,0,1.02858,2.13868,-1.73423,0.47882,-1.98601,3.05967,1.97626,0.92814,0.42357,1.41329,-6.98781,45.95717,4.44975,0.01000,0.01000,0.01000,0.01000,0.01000,0.01000,0.01000,0.01000,0.01000,0.01000,0.01000,0.01000,0.01000,0.398867,0.410562,0.181720,0.004737,0.003457,0.000657,0.746833,0.024927,0.228240,0.163183,0.527195,0.309622,0.000000,0.392490,0.411910,0.195600,0.034334,0.965666,0.005801,0.994199,11.1,17.5,50,6.76,12.16,50,20,30,50,1191,15,56,300,1191,0.38,0.595,0.28,0.26,0.704,0.7,0.9,0.9,1.2,0.9
2,9,2024,0.8793062,0,0,0,0,0,0,0,0,0,0,0,-1.73302,-3.04183,2.84480,0.04506,1.63823,2.13282,1.75298,1.39253,-1.15935,1.24912,-0.76558,72.54230,3.57575,0.01000,0.01000,0.01000,0.01000,0.01000,0.01000,0.01000,0.01000,0.01000,0.01000,0.01000,0.01000,0.01000,0.398585,0.410272,0.181592,0.005112,0.003731,0.000709,0.747268,0.024359,0.228373,0.163183,0.527195,0.309622,0.000000,0.392490,0.411910,0.195600,0.034334,0.965666,0.005801,0.994199,11.1,17.5,50,6.76,12.16,50,20,30,50,1191,15,56,300,1191,0.38,0.595,0.28,0.26,0.704,0.7,0.9,0.9,1.2,0.9
2,9,2025,0.9313433,0,0,0,0,0,0,0,0,0,0,0,-1.40559,-8.19822,6.35857,0.61187,1.51130,-2.36654,0.61341,3.87906,1.97956,1.00821,1.61485,-209.83288,2.41251,0.01000,0.01000,0.01000,0.01000,0.01000,0.01000,0.01000,0.01000,0.01000,0.01000,0.01000,0.01000,0.01000,0.398890,0.410586,0.181731,0.004706,0.003434,0.000653,0.746350,0.025557,0.228093,0.163183,0.527195,0.294622,0.015000,0.392490,0.411910,0.195600,0.034334,0.965666,0.005801,0.994199,11.1,17.5,50,6.76,12.16,50,20,30,50,1191,15,56,300,1191,0.38,0.595,0.28,0.26,0.704,0.7,0.9,0.9,1.2,0.9
2,9,2026,1.037107,0,0,0,0,0,0,0,0,0,0,0,0.00077,-0.76855,-0.34657,0.05237,-0.38269,-0.09166,0.17974,1.31603,1.31603,4.31120,0.26612,-69.31441,1.78485,0.01000,0.01000,0.01000,0.01000,0.01000,0.01000,0.01000,0.01000,0.01000,0.01000,0.01000,0.01000,0.01000,0.398805,0.410498,0.181692,0.004819,0.003517,0.000669,0.746480,0.025388,0.228132,0.163183,0.527195,0.294622,0.015000,0.392490,0.411910,0.195600,0.034334,0.965666,0.005801,0.994199,11.1,17.5,50,6.76,12.16,50,20,30,50,1191,15,56,300,1191,0.38,0.595,0.28,0.26,0.704,0.7,0.9,0.9,1.2,0.9
2,9,2027,1.026462,0,0,0,0,0,0,0,0,0,0,0,-0.00504,1.03858,-11.03837,-2.46670,0.00000,6.34969,-4.50365,-3.52011,-3.52011,19.52854,-6.13438,562.95675,14.18651,0.01000,0.01000,0.01000,0.01000,0.01000,0.01000,0.01000,0.01000,0.01000,0.01000,0.01000,0.01000,0.01000,0.399070,0.410771,0.181813,0.004467,0.003260,0.000620,0.746608,0.025221,0.228171,0.163183,0.527195,0.294622,0.015000,0.392490,0.411910,0.195600,0.034334,0.965666,0.005801,0.994199,11.1,17.5,50,6.76,12.16,50,20,30,50,1191,15,56,300,1191,0.38,0.595,0.28,0.26,0.704,0.7,0.9,0.9,1.2,0.9
2,9,2028,1.016032,0,0,0,0,0,0,0,0,0,0,0,0.47617,0.47617,0.47617,0.47617,0.08849,0.67256,1.12852,0.99331,0.65500,0.69555,0.69555,0.00000,1.05743,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.01000,0.01000,0.01000,0.01000,0.01000,0.01000,0.399086,0.410788,0.181820,0.004445,0.003244,0.000617,0.746608,0.025221,0.228171,0.163183,0.527195,0.294622,0.015000,0.392490,0.411910,0.195600,0.034334,0.965666,0.005801,0.994199,11.1,17.5,50,6.76,12.16,50,20,30,50,1191,15,56,300,1191,0.38,0.595,0.28,0.26,0.704,0.7,0.9,0.9,1.2,0.9
2,9,2029,1.005813,0,0,0,0,0,0,0,0,0,0,0,0.47617,0.47617,0.47617,0.47617,0.08849,0.67256,1.12852,0.99331,0.65500,0.69555,0.69555,0.00000,1.05743,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.399086,0.410788,0.181820,0.004445,0.003244,0.000617,0.746608,0.025221,0.228171,0.163183,0.527195,0.294622,0.015000,0.392490,0.411910,0.195600,0.034334,0.965666,0.005801,0.994199,11.1,17.5,50,6.76,12.16,50,20,30,50,1191,15,56,300,1191,0.38,0.595,0.28,0.26,0.704,0.7,0.9,0.9,1.2,0.9
2,9,2030,0.9957972,0,0,0,0,0,0,0,0,0,0,0,0.47617,0.47617,0.47617,0.47617,0.08849,0.67256,1.12852,0.99331,0.65500,0.69555,0.69555,0.00000,1.05743,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.399086,0.410788,0.181820,0.004445,0.003244,0.000617,0.746608,0.025221,0.228171,0.163183,0.527195,0.294622,0.015000,0.392490,0.411910,0.195600,0.034334,0.965666,0.005801,0.994199,11.1,17.5,50,6.76,12.16,50,20,30,50,1191,15,56,300,1191,0.38,0.595,0.28,0.26,0.704,0.7,0.9,0.9,1.2,0.9
2,9,2031,1.067706,0,0,0,0,0,0,0,0,0,0,0,0.47617,0.47617,0.47617,0.47617,0.08849,0.67256,1.12852,0.99331,0.65500,0.69555,0.69555,0.00000,1.05743,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.399086,0.410788,0.181820,0.004445,0.003244,0.000617,0.746608,0.025221,0.228171,0.163183,0.527195,0.294622,0.015000,0.392490,0.411910,0.195600,0.034334,0.965666,0.005801,0.994199,11.1,17.5,50,6.76,12.16,50,20,30,50,1191,15,56,300,1191,0.38,0.595,0.28,0.26,0.704,0.7,0.9,0.9,1.2,0.9
2,9,2032,1.056427,0,0,0,0,0,0,0,0,0,0,0,0.47617,0.47617,0.47617,0.47617,0.08849,0.67256,1.12852,0.99331,0.65500,0.69555,0.69555,0.00000,1.05743,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.399086,0.410788,0.181820,0.004445,0.003244,0.000617,0.746608,0.025221,0.228171,0.163183,0.527195,0.294622,0.015000,0.392490,0.411910,0.195600,0.034334,0.965666,0.005801,0.994199,11.1,17.5,50,6.76,12.16,50,20,30,50,1191,15,56,300,1191,0.38,0.595,0.28,0.26,0.704,0.7,0.9,0.9,1.2,0.9
2,9,2033,1.045383,0,0,0,0,0,0,0,0,0,0,0,0.46879,0.46879,0.46879,0.46879,0.07964,0.65208,1.08073,0.98248,0.63931,0.67956,0.67956,0.00000,1.14840,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.399086,0.410788,0.181820,0.004445,0.003244,0.000617,0.746608,0.025221,0.228171,0.163183,0.527195,0.294622,0.015000,0.392490,0.411910,0.195600,0.034334,0.965666,0.005801,0.994199,11.1,17.5,50,6.76,12.16,50,20,30,50,1191,15,56,300,1191,0.38,0.595,0.28,0.26,0.704,0.7,0.9,0.9,1.2,0.9
2,9,2034,1.034568,0,0,0,0,0,0,0,0,0,0,0,0.46141,0.46141,0.46141,0.46141,0.07079,0.63161,1.03295,0.97165,0.62362,0.66357,0.66357,0.00000,1.23936,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.399086,0.410788,0.181820,0.004445,0.003244,0.000617,0.746608,0.025221,0.228171,0.163183,0.527195,0.294622,0.015000,0.392490,0.411910,0.195600,0.034334,0.965666,0.005801,0.994199,11.1,17.5,50,6.76,12.16,50,20,30,50,1191,15,56,300,1191,0.38,0.595,0.28,0.26,0.704,0.7,0.9,0.9,1.2,0.9
2,9,2035,1.023974,0,0,0,0,0,0,0,0,0,0,0,0.45403,0.45403,0.45403,0.45403,0.06194,0.61113,0.98516,0.96081,0.60793,0.64759,0.64759,0.00000,1.33032,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.399086,0.410788,0.181820,0.004445,0.003244,0.000617,0.746608,0.025221,0.228171,0.163183,0.527195,0.294622,0.015000,0.392490,0.411910,0.195600,0.034334,0.965666,0.005801,0.994199,11.1,17.5,50,6.76,12.16,50,20,30,50,1191,15,56,300,1191,0.38,0.595,0.28,0.26,0.704,0.7,0.9,0.9,1.2,0.9
2,9,2036,0.9794291,0,0,0,0,0,0,0,0,0,0,0,0.44665,0.44665,0.44665,0.44665,0.05309,0.59065,0.93738,0.94998,0.59224,0.63160,0.63160,0.00000,1.42129,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.399086,0.410788,0.181820,0.004445,0.003244,0.000617,0.746608,0.025221,0.228171,0.163183,0.527195,0.294622,0.015000,0.392490,0.411910,0.195600,0.034334,0.965666,0.005801,0.994199,11.1,17.5,50,6.76,12.16,50,20,30,50,1191,15,56,300,1191,0.38,0.595,0.28,0.26,0.704,0.7,0.9,0.9,1.2,0.9
2,9,2037,0.9699294,0,0,0,0,0,0,0,0,0,0,0,0.43926,0.43926,0.43926,0.43926,0.04424,0.57017,0.88959,0.93914,0.57655,0.61561,0.61561,0.00000,1.51225,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.399086,0.410788,0.181820,0.004445,0.003244,0.000617,0.746608,0.025221,0.228171,0.163183,0.527195,0.294622,0.015000,0.392490,0.411910,0.195600,0.034334,0.965666,0.005801,0.994199,11.1,17.5,50,6.76,12.16,50,20,30,50,1191,15,56,300,1191,0.38,0.595,0.28,0.26,0.704,0.7,0.9,0.9,1.2,0.9
2,9,2038,0.9606121,0,0,0,0,0,0,0,0,0,0,0,0.43188,0.43188,0.43188,0.43188,0.03540,0.54970,0.84181,0.92831,0.56086,0.59963,0.59963,0.00000,1.60322,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.399086,0.410788,0.181820,0.004445,0.003244,0.000617,0.746608,0.025221,0.228171,0.163183,0.527195,0.294622,0.015000,0.392490,0.411910,0.195600,0.034334,0.965666,0.005801,0.994199,11.1,17.5,50,6.76,12.16,50,20,30,50,1191,15,56,300,1191,0.38,0.595,0.28,0.26,0.704,0.7,0.9,0.9,1.2,0.9
2,9,2039,0.9514722,0,0,0,0,0,0,0,0,0,0,0,0.42450,0.42450,0.42450,0.42450,0.02655,0.52922,0.79402,0.91747,0.54517,0.58364,0.58364,0.00000,1.69418,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.399086,0.410788,0.181820,0.004445,0.003244,0.000617,0.746608,0.025221,0.228171,0.163183,0.527195,0.294622,0.015000,0.392490,0.411910,0.195600,0.034334,0.965666,0.005801,0.994199,11.1,17.5,50,6.76,12.16,50,20,30,50,1191,15,56,300,1191,0.38,0.595,0.28,0.26,0.704,0.7,0.9,0.9,1.2,0.9
2,9,2040,0.9425045,0,0,0,0,0,0,0,0,0,0,0,0.41712,0.41712,0.41712,0.41712,0.01770,0.50874,0.74624,0.90664,0.52948,0.56765,0.56765,0.00000,1.78515,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.399086,0.410788,0.181820,0.004445,0.003244,0.000617,0.746608,0.025221,0.228171,0.163183,0.527195,0.294622,0.015000,0.392490,0.411910,0.195600,0.034334,0.965666,0.005801,0.994199,11.1,17.5,50,6.76,12.16,50,20,30,50,1191,15,56,300,1191,0.38,0.595,0.28,0.26,0.704,0.7,0.9,0.9,1.2,0.9
2,9,2041,0.8814548,0,0,0,0,0,0,0,0,0,0,0,0.40974,0.40974,0.40974,0.40974,0.00885,0.48827,0.69846,0.89580,0.51380,0.55167,0.55167,0.00000,1.87611,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.399086,0.410788,0.181820,0.004445,0.003244,0.000617,0.746608,0.025221,0.228171,0.163183,0.527195,0.294622,0.015000,0.392490,0.411910,0.195600,0.034334,0.965666,0.005801,0.994199,11.1,17.5,50,6.76,12.16,50,20,30,50,1191,15,56,300,1191,0.38,0.595,0.28,0.26,0.704,0.7,0.9,0.9,1.2,0.9
2,9,2042,0.8737531,0,0,0,0,0,0,0,0,0,0,0,0.40236,0.40236,0.40236,0.40236,0.00000,0.46779,0.65067,0.88497,0.49811,0.53568,0.53568,0.00000,1.96707,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.399086,0.410788,0.181820,0.004445,0.003244,0.000617,0.746608,0.025221,0.228171,0.163183,0.527195,0.294622,0.015000,0.392490,0.411910,0.195600,0.034334,0.965666,0.005801,0.994199,11.1,17.5,50,6.76,12.16,50,20,30,50,1191,15,56,300,1191,0.38,0.595,0.28,0.26,0.704,0.7,0.9,0.9,1.2,0.9
2,9,2043,0.8661848,0,0,0,0,0,0,0,0,0,0,0,0.38314,0.38314,0.38314,0.38314,-0.00640,0.46049,0.64223,0.87195,0.49002,0.52758,0.52758,0.00000,1.77037,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.399086,0.410788,0.181820,0.004445,0.003244,0.000617,0.746608,0.025221,0.228171,0.163183,0.527195,0.294622,0.015000,0.392490,0.411910,0.195600,0.034334,0.965666,0.005801,0.994199,11.1,17.5,50,6.76,12.16,50,20,30,50,1191,15,56,300,1191,0.38,0.595,0.28,0.26,0.704,0.7,0.9,0.9,1.2,0.9
2,9,2044,0.8587465,0,0,0,0,0,0,0,0,0,0,0,0.36393,0.36393,0.36393,0.36393,-0.01280,0.45319,0.63378,0.85893,0.48193,0.51949,0.51949,0.00000,1.57366,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.399086,0.410788,0.181820,0.004445,0.003244,0.000617,0.746608,0.025221,0.228171,0.163183,0.527195,0.294622,0.015000,0.392490,0.411910,0.195600,0.034334,0.965666,0.005801,0.994199,11.1,17.5,50,6.76,12.16,50,20,30,50,1191,15,56,300,1191,0.38,0.595,0.28,0.26,0.704,0.7,0.9,0.9,1.2,0.9
2,9,2045,0.8514348,0,0,0,0,0,0,0,0,0,0,0,0.34472,0.34472,0.34472,0.34472,-0.01919,0.44589,0.62534,0.84592,0.47384,0.51139,0.51139,0.00000,1.37695,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.399086,0.410788,0.181820,0.004445,0.003244,0.000617,0.746608,0.025221,0.228171,0.163183,0.527195,0.294622,0.015000,0.392490,0.411910,0.195600,0.034334,0.965666,0.005801,0.994199,11.1,17.5,50,6.76,12.16,50,20,30,50,1191,15,56,300,1191,0.38,0.595,0.28,0.26,0.704,0.7,0.9,0.9,1.2,0.9
2,9,2046,0.7773048,0,0,0,0,0,0,0,0,0,0,0,0.32550,0.32550,0.32550,0.32550,-0.02559,0.43859,0.61690,0.83290,0.46575,0.50329,0.50329,0.00000,1.18024,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.399086,0.410788,0.181820,0.004445,0.003244,0.000617,0.746608,0.025221,0.228171,0.163183,0.527195,0.294622,0.015000,0.392490,0.411910,0.195600,0.034334,0.965666,0.005801,0.994199,11.1,17.5,50,6.76,12.16,50,20,30,50,1191,15,56,300,1191,0.38,0.595,0.28,0.26,0.704,0.7,0.9,0.9,1.2,0.9
2,9,2047,0.7713094,0,0,0,0,0,0,0,0,0,0,0,0.30629,0.30629,0.30629,0.30629,-0.03199,0.43129,0.60846,0.81988,0.45766,0.49519,0.49519,0.00000,0.98354,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.399086,0.410788,0.181820,0.004445,0.003244,0.000617,0.746608,0.025221,0.228171,0.163183,0.527195,0.294622,0.015000,0.392490,0.411910,0.195600,0.034334,0.965666,0.005801,0.994199,11.1,17.5,50,6.76,12.16,50,20,30,50,1191,15,56,300,1191,0.38,0.595,0.28,0.26,0.704,0.7,0.9,0.9,1.2,0.9
2,9,2048,0.7654057,0,0,0,0,0,0,0,0,0,0,0,0.28708,0.28708,0.28708,0.28708,-0.03839,0.42399,0.60001,0.80687,0.44957,0.48710,0.48710,0.00000,0.78683,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.399086,0.410788,0.181820,0.004445,0.003244,0.000617,0.746608,0.025221,0.228171,0.163183,0.527195,0.294622,0.015000,0.392490,0.411910,0.195600,0.034334,0.965666,0.005801,0.994199,11.1,17.5,50,6.76,12.16,50,20,30,50,1191,15,56,300,1191,0.38,0.595,0.28,0.26,0.704,0.7,0.9,0.9,1.2,0.9
2,9,2049,0.7595918,0,0,0,0,0,0,0,0,0,0,0,0.26786,0.26786,0.26786,0.26786,-0.04479,0.41670,0.59157,0.79385,0.44148,0.47900,0.47900,0.00000,0.59012,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.399086,0.410788,0.181820,0.004445,0.003244,0.000617,0.746608,0.025221,0.228171,0.163183,0.527195,0.294622,0.015000,0.392490,0.411910,0.195600,0.034334,0.965666,0.005801,0.994199,11.1,17.5,50,6.76,12.16,50,20,30,50,1191,15,56,300,1191,0.38,0.595,0.28,0.26,0.704,0.7,0.9,0.9,1.2,0.9
