,ScenarioID,CountryID,Year,NHH_GR,PassTransIntensity,FreightTransIntensity,ShDe_PassPrivCar,ShDe_PassPublicTrans,ShDe_PassPlane,ShDe_FreightTransRoad,ShDe_FreightTransRail,ShTrip_CarU,ShTrip_CarR,ShTrip_CarH,FreightTrans_EU_CEC,P_NM_a_GDP,P_Bic_a_GDP,P_Moto_a_GDP,P_CAR_a_GDP,P_BUS_a_GDP,P_TRAIN_a_GDP,P_PLANE_a_GDP,F_TRUCK_a_GDP,F_TRAIN_a_GDP,F_SHIP_I_a_GDP,F_SHIP_C_a_GDP,F_SHIP_M_a_GDP,F_Plane_a_GDP,P_NM_a_NHH,P_Bic_a_NHH,P_Moto_a_NHH,P_CAR_a_NHH,P_BUS_a_NHH,P_TRAIN_a_NHH,P_PLANE_a_NHH,F_TRUCK_a_NHH,F_TRAIN_a_NHH,F_SHIP_I_a_NHH,F_SHIP_C_a_NHH,F_SHIP_M_a_NHH,F_Plane_a_NHH,Q_Car_U,Q_Car_R,Q_Car_M,Q_Moto_U,Q_Moto_R,Q_Moto_M,Q_BUS_U,Q_BUS_R,Q_BUS_M,Q_Train_U,Q_Train_R,Q_Train_IC,Q_Train_HSR,Q_Truck_U,Q_Truck_R,Q_Truck_M,Q_PlaneP_D,Q_PlaneP_I,Q_PlaneF_D,Q_PlaneF_I,ATL_Car_u,ATL_Car_r,ATL_Car_m,ATL_Bus_u,ATL_Bus_r,ATL_Bus_m,ATL_Moto_u,ATL_Moto_r,ATL_Moto_m,ATL_P_Plane_C,ATL_Truck_u,ATL_Truck_r,ATL_Truck_m,ATL_F_Plane_C,CEDP_Total,CEDP_Car,CEDP_BUS,CEDP_Train,CEDP_Plane,CEDF_Total,CEDF_Truck,CEDF_Ship_i,CEDF_Train,CEDF_Plane
10,1,9,2022,2.2388060092926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.47931,0.47931,0.27931,0.27931,-0.27931,0.47931,0.25,0.76069,0.76897,-0.1,-0.1,0.76897,0.76897,0.5,0.5,0.5,0.5,0.5,0.5,0.475,0.5,0.5,0.5,0.5,0.5,0.5,0.40527,0.41138,0.18334,0.535175,0.390555,0.074269,1.0,1.0,1.0,0.163183,0.527195,0.294622,0.015,0.39249,0.41191,0.1956,1.0,1.0,0.004335,0.995665,5.0,8.39999961853027,15.1999998092651,8.20590019226074,21.2388000488281,158.164703369141,10.4584999084473,17.5541896820068,32.019100189209,3118.19995117188,10,50,100,3260,0.379999995231628,0.595000028610229,0.280000001192093,0.259999990463257,0.703999996185303,0.699999988079071,0.899999976158142,0.899999976158142,1.20000004768372,0.899999976158142
11,1,9,2023,2.22819828987122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.47701,0.47701,0.27701,0.27701,-0.27701,0.47701,0.25,0.7531,0.76552,-0.1,-0.1,0.76552,0.76552,0.5,0.5,0.5,0.5,0.5,0.5,0.45,0.5,0.5,0.5,0.5,0.5,0.5,0.4067,0.40996,0.18334,0.535175,0.390555,0.074269,1.0,1.0,1.0,0.163183,0.527195,0.294622,0.015,0.39249,0.41191,0.1956,1.0,1.0,0.004335,0.995665,5.0,8.39999961853027,15.1999998092651,8.20590019226074,21.2388000488281,158.164703369141,10.4584999084473,17.5541896820068,32.019100189209,3118.19995117188,10,50,100,3260,0.379999995231628,0.595000028610229,0.280000001192093,0.259999990463257,0.703999996185303,0.699999988079071,0.899999976158142,0.899999976158142,1.20000004768372,0.899999976158142
12,1,9,2024,2.17963171005249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.47471,0.47471,0.27471,0.27471,-0.27471,0.47471,0.25,0.74552,0.76207,-0.1,-0.1,0.76207,0.76207,0.5,0.5,0.5,0.5,0.5,0.5,0.425,0.5,0.5,0.5,0.5,0.5,0.5,0.40812,0.40854,0.18334,0.535175,0.390555,0.074269,1.0,1.0,1.0,0.163183,0.527195,0.294622,0.015,0.39249,0.41191,0.1956,1.0,1.0,0.004335,0.995665,5.0,8.39999961853027,15.1999998092651,8.20590019226074,21.2388000488281,158.164703369141,10.4584999084473,17.5541896820068,32.019100189209,3118.19995117188,10,50,100,3260,0.379999995231628,0.595000028610229,0.280000001192093,0.259999990463257,0.703999996185303,0.699999988079071,0.899999976158142,0.899999976158142,1.20000004768372,0.899999976158142
13,1,9,2025,2.18830442428589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.47241,0.47241,0.27241,0.27241,-0.27241,0.47241,0.25,0.73793,0.75862,-0.1,-0.1,0.75862,0.75862,0.5,0.5,0.5,0.5,0.5,0.5,0.4,0.5,0.5,0.5,0.5,0.5,0.5,0.40954,0.40711,0.18334,0.535175,0.390555,0.074269,1.0,1.0,1.0,0.163183,0.527195,0.294622,0.015,0.39249,0.41191,0.1956,1.0,1.0,0.004335,0.995665,5.0,8.39999961853027,15.1999998092651,8.20590019226074,21.2388000488281,158.164703369141,10.4584999084473,17.5541896820068,32.019100189209,3118.19995117188,10,50,100,3260,0.379999995231628,0.595000028610229,0.280000001192093,0.259999990463257,0.703999996185303,0.699999988079071,0.899999976158142,0.899999976158142,1.20000004768372,0.899999976158142
14,1,9,2026,2.14144325256348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.47011,0.47011,0.27011,0.27011,-0.27011,0.47011,0.25,0.73034,0.75517,-0.1,-0.1,0.75517,0.75517,0.5,0.5,0.5,0.5,0.5,0.5,0.375,0.5,0.5,0.5,0.5,0.5,0.5,0.41097,0.40569,0.18334,0.535175,0.390555,0.074269,1.0,1.0,1.0,0.163183,0.527195,0.294622,0.015,0.39249,0.41191,0.1956,1.0,1.0,0.004335,0.995665,5.0,8.39999961853027,15.1999998092651,8.20590019226074,21.2388000488281,158.164703369141,10.4584999084473,17.5541896820068,32.019100189209,3118.19995117188,10,50,100,3260,0.379999995231628,0.595000028610229,0.280000001192093,0.259999990463257,0.703999996185303,0.699999988079071,0.899999976158142,0.899999976158142,1.20000004768372,0.899999976158142
15,1,9,2027,2.62912559509277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.46782,0.46782,0.26782,0.26782,-0.26782,0.46782,0.25,0.72276,0.75172,-0.1,-0.1,0.75172,0.75172,0.5,0.5,0.5,0.5,0.5,0.5,0.35,0.5,0.5,0.5,0.5,0.5,0.5,0.41239,0.40427,0.18334,0.535175,0.390555,0.074269,1.0,1.0,1.0,0.163183,0.527195,0.294622,0.015,0.39249,0.41191,0.1956,1.0,1.0,0.004335,0.995665,5.0,8.39999961853027,15.1999998092651,8.20590019226074,21.2388000488281,158.164703369141,10.4584999084473,17.5541896820068,32.019100189209,3118.19995117188,10,50,100,3260,0.379999995231628,0.595000028610229,0.280000001192093,0.259999990463257,0.703999996185303,0.699999988079071,0.899999976158142,0.899999976158142,1.20000004768372,0.899999976158142
16,1,9,2028,2.5617733001709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.46552,0.46552,0.26552,0.26552,-0.26552,0.46552,0.25,0.71517,0.74828,-0.1,-0.1,0.74828,0.74828,0.5,0.5,0.5,0.5,0.5,0.5,0.325,0.5,0.5,0.5,0.5,0.5,0.5,0.41381,0.40285,0.18334,0.535175,0.390555,0.074269,1.0,1.0,1.0,0.163183,0.527195,0.294622,0.015,0.39249,0.41191,0.1956,1.0,1.0,0.004335,0.995665,5.0,8.39999961853027,15.1999998092651,8.20590019226074,21.2388000488281,158.164703369141,10.4584999084473,17.5541896820068,32.019100189209,3118.19995117188,10,50,100,3260,0.379999995231628,0.595000028610229,0.280000001192093,0.259999990463257,0.703999996185303,0.699999988079071,0.899999976158142,0.899999976158142,1.20000004768372,0.899999976158142
17,1,9,2029,2.49778580665588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.46322,0.46322,0.26322,0.26322,-0.26322,0.46322,0.25,0.70759,0.74483,-0.1,-0.1,0.74483,0.74483,0.5,0.5,0.5,0.5,0.5,0.5,0.3,0.5,0.5,0.5,0.5,0.5,0.5,0.41523,0.40142,0.18334,0.535175,0.390555,0.074269,1.0,1.0,1.0,0.163183,0.527195,0.294622,0.015,0.39249,0.41191,0.1956,1.0,1.0,0.004335,0.995665,5.0,8.39999961853027,15.1999998092651,8.20590019226074,21.2388000488281,158.164703369141,10.4584999084473,17.5541896820068,32.019100189209,3118.19995117188,10,50,100,3260,0.379999995231628,0.595000028610229,0.280000001192093,0.259999990463257,0.703999996185303,0.699999988079071,0.899999976158142,0.899999976158142,1.20000004768372,0.899999976158142
18,1,9,2030,2.43691682815552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.46092,0.46092,0.26092,0.26092,-0.26092,0.46092,0.25,0.7,0.74138,-0.1,-0.1,0.74138,0.74138,0.5,0.5,0.5,0.5,0.5,0.5,0.25,0.5,0.5,0.5,0.5,0.5,0.5,0.416657,0.4,0.183343,0.535175,0.390555,0.074269,1.0,1.0,1.0,0.163183,0.527195,0.294622,0.015,0.39249,0.41191,0.1956,1.0,1.0,0.004335,0.995665,5.0,8.39999961853027,15.1999998092651,8.20590019226074,21.2388000488281,158.164703369141,10.4584999084473,17.5541896820068,32.019100189209,3118.19995117188,10,50,100,3260,0.379999995231628,0.595000028610229,0.280000001192093,0.259999990463257,0.703999996185303,0.699999988079071,0.899999976158142,0.899999976158142,1.20000004768372,0.899999976158142
19,1,9,2031,2.3789439201355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.45862,0.45862,0.25862,0.25862,-0.25862,0.45862,0.2375,0.68,0.73793,-0.1,-0.1,0.73793,0.73793,0.5,0.5,0.5,0.5,0.5,0.5,0.2375,0.5,0.5,0.5,0.5,0.5,0.5,0.41916,0.3975,0.18334,0.535175,0.390555,0.074269,1.0,1.0,1.0,0.163183,0.527195,0.294622,0.015,0.39249,0.41191,0.1956,1.0,1.0,0.004335,0.995665,5.0,8.39999961853027,15.1999998092651,8.20590019226074,21.2388000488281,158.164703369141,10.4584999084473,17.5541896820068,32.019100189209,3118.19995117188,10,50,100,3260,0.379999995231628,0.595000028610229,0.280000001192093,0.259999990463257,0.703999996185303,0.699999988079071,0.899999976158142,0.899999976158142,1.20000004768372,0.899999976158142
